HCPCS_CODE,first_seen,last_seen,months_active,total_paid,provider_count,first_dt,last_dt,first_quarter,last_quarter
99241,2018-01,2024-03,61,2033277.49,278,2018-01-01,2024-03-01,2018Q1,2024Q1
81361,2018-06,2024-12,70,1381942.9500000004,31,2018-06-01,2024-12-01,2018Q2,2024Q4
01400,2018-01,2024-10,60,211467.24,42,2018-01-01,2024-10-01,2018Q1,2024Q4
E0630,2018-01,2024-12,84,2191037.0899999994,518,2018-01-01,2024-12-01,2018Q1,2024Q4
81407,2018-01,2024-11,58,740059.61,27,2018-01-01,2024-11-01,2018Q1,2024Q4
62370,2018-01,2024-12,83,575630.69,149,2018-01-01,2024-12-01,2018Q1,2024Q4
L1852,2018-03,2024-12,33,600617.16,15,2018-03-01,2024-12-01,2018Q1,2024Q4
86356,2018-03,2024-12,75,211326.1,41,2018-03-01,2024-12-01,2018Q1,2024Q4
80359,2018-01,2024-12,84,1851699.5699999998,287,2018-01-01,2024-12-01,2018Q1,2024Q4
D1352,2018-01,2024-12,65,275344.38999999996,58,2018-01-01,2024-12-01,2018Q1,2024Q4
15271,2018-03,2024-09,28,364230.84,22,2018-03-01,2024-09-01,2018Q1,2024Q3
G9009,2018-01,2024-11,63,3120046.5899999994,69,2018-01-01,2024-11-01,2018Q1,2024Q4
65800,2018-03,2024-09,34,77293.61,9,2018-03-01,2024-09-01,2018Q1,2024Q3
J7060,2018-01,2024-11,83,479738.4899999999,368,2018-01-01,2024-11-01,2018Q1,2024Q4
99484,2018-01,2024-12,83,2563765.42,327,2018-01-01,2024-12-01,2018Q1,2024Q4
T2035,2018-01,2024-12,84,5058499.389999999,51,2018-01-01,2024-12-01,2018Q1,2024Q4
S5190,2018-01,2024-12,84,470481.68999999994,131,2018-01-01,2024-12-01,2018Q1,2024Q4
99457,2019-04,2024-12,69,1463446.2299999995,1119,2019-04-01,2024-12-01,2019Q2,2024Q4
0352U,2022-10,2024-12,24,199147.53999999998,94,2022-10-01,2024-12-01,2022Q4,2024Q4
G0100,2018-01,2024-12,76,3436441.98,22,2018-01-01,2024-12-01,2018Q1,2024Q4
J3010,2018-01,2024-12,84,6483617.31,2703,2018-01-01,2024-12-01,2018Q1,2024Q4
29075,2018-01,2024-11,83,1468997.6500000001,166,2018-01-01,2024-11-01,2018Q1,2024Q4
J2260,2021-06,2023-11,11,54790.67999999999,5,2021-06-01,2023-11-01,2021Q2,2023Q4
81374,2018-01,2024-12,77,282861.6500000001,41,2018-01-01,2024-12-01,2018Q1,2024Q4
J1642,2018-01,2024-12,84,2752610.6299999994,821,2018-01-01,2024-12-01,2018Q1,2024Q4
Q0081,2018-03,2024-10,51,355613.1099999999,14,2018-03-01,2024-10-01,2018Q1,2024Q4
E2365,2018-01,2024-11,72,215320.66,60,2018-01-01,2024-11-01,2018Q1,2024Q4
86885,2018-01,2024-12,84,1395594.2599999998,159,2018-01-01,2024-12-01,2018Q1,2024Q4
44970,2018-01,2024-11,73,8088093.380000001,80,2018-01-01,2024-11-01,2018Q1,2024Q4
A0080,2018-01,2024-12,84,14380540.330000006,161,2018-01-01,2024-12-01,2018Q1,2024Q4
81433,2018-02,2024-08,30,237404.22999999998,8,2018-02-01,2024-08-01,2018Q1,2024Q3
70547,2018-02,2024-10,50,109703.89,26,2018-02-01,2024-10-01,2018Q1,2024Q4
G0158,2018-01,2024-12,71,1486162.37,55,2018-01-01,2024-12-01,2018Q1,2024Q4
87556,2018-12,2024-09,63,193072.02999999997,54,2018-12-01,2024-09-01,2018Q4,2024Q3
99172,2018-01,2024-12,84,236963.05000000002,173,2018-01-01,2024-12-01,2018Q1,2024Q4
81209,2018-01,2024-12,70,287149.0400000001,36,2018-01-01,2024-12-01,2018Q1,2024Q4
A4320,2018-01,2024-12,80,187595.05,50,2018-01-01,2024-12-01,2018Q1,2024Q4
E0181,2018-01,2024-12,83,149892.45,138,2018-01-01,2024-12-01,2018Q1,2024Q4
S8990,2018-03,2024-12,57,2265368.8200000003,44,2018-03-01,2024-12-01,2018Q1,2024Q4
97018,2018-01,2024-11,76,186263.11999999997,85,2018-01-01,2024-11-01,2018Q1,2024Q4
80329,2018-01,2024-11,83,360391.24,460,2018-01-01,2024-11-01,2018Q1,2024Q4
99606,2018-01,2024-12,83,757771.6900000002,207,2018-01-01,2024-12-01,2018Q1,2024Q4
S0395,2018-01,2024-11,65,146151.44,28,2018-01-01,2024-11-01,2018Q1,2024Q4
G0145,2018-01,2024-12,84,925713.1,253,2018-01-01,2024-12-01,2018Q1,2024Q4
94014,2018-03,2024-10,27,85164.18000000001,10,2018-03-01,2024-10-01,2018Q1,2024Q4
95938,2018-01,2024-11,82,395094.55,67,2018-01-01,2024-11-01,2018Q1,2024Q4
73720,2018-01,2024-10,39,101178.63,22,2018-01-01,2024-10-01,2018Q1,2024Q4
90747,2018-03,2024-09,35,35865.24999999999,36,2018-03-01,2024-09-01,2018Q1,2024Q3
99318,2018-01,2022-12,60,306106.5500000001,254,2018-01-01,2022-12-01,2018Q1,2022Q4
91122,2018-03,2024-09,43,113972.56999999998,27,2018-03-01,2024-09-01,2018Q1,2024Q3
92583,2018-01,2024-11,79,213533.02000000002,81,2018-01-01,2024-11-01,2018Q1,2024Q4
G8510,2018-01,2024-12,84,2312267.87,5237,2018-01-01,2024-12-01,2018Q1,2024Q4
99492,2018-02,2024-11,52,365977.16000000003,53,2018-02-01,2024-11-01,2018Q1,2024Q4
73060,2018-01,2024-12,84,607480.6799999998,502,2018-01-01,2024-12-01,2018Q1,2024Q4
G0410,2018-01,2024-10,74,658186.5,57,2018-01-01,2024-10-01,2018Q1,2024Q4
99357,2018-06,2022-12,16,20880.979999999996,9,2018-06-01,2022-12-01,2018Q2,2022Q4
D1320,2018-01,2024-12,84,1145264.92,792,2018-01-01,2024-12-01,2018Q1,2024Q4
00067,2018-09,2024-10,16,294092.81,1,2018-09-01,2024-10-01,2018Q3,2024Q4
A5121,2018-01,2024-12,69,414806.11,32,2018-01-01,2024-12-01,2018Q1,2024Q4
V5264,2018-01,2024-12,84,743094.7099999998,158,2018-01-01,2024-12-01,2018Q1,2024Q4
J8597,2018-01,2024-11,82,95779.37999999996,120,2018-01-01,2024-11-01,2018Q1,2024Q4
81430,2021-12,2024-02,5,22295.92,3,2021-12-01,2024-02-01,2021Q4,2024Q1
94668,2018-01,2024-10,47,109452.76000000001,21,2018-01-01,2024-10-01,2018Q1,2024Q4
17004,2018-01,2024-11,79,860021.0099999999,64,2018-01-01,2024-11-01,2018Q1,2024Q4
86710,2018-01,2024-12,71,182756.19,97,2018-01-01,2024-12-01,2018Q1,2024Q4
0370,2018-01,2024-10,82,435871.52,123,2018-01-01,2024-10-01,2018Q1,2024Q4
V2755,2018-01,2024-12,84,1026438.4799999999,591,2018-01-01,2024-12-01,2018Q1,2024Q4
E0951,2018-01,2024-12,84,215476.11000000002,208,2018-01-01,2024-12-01,2018Q1,2024Q4
64430,2020-01,2023-01,7,22151.98,3,2020-01-01,2023-01-01,2020Q1,2023Q1
86834,2018-10,2023-02,18,34926.71,7,2018-10-01,2023-02-01,2018Q4,2023Q1
10140,2018-01,2024-08,35,53715.159999999996,15,2018-01-01,2024-08-01,2018Q1,2024Q3
C1892,2018-05,2024-01,20,5757.17,10,2018-05-01,2024-01-01,2018Q2,2024Q1
0503F,2018-01,2024-12,84,172206.02,347,2018-01-01,2024-12-01,2018Q1,2024Q4
E0676,2018-02,2024-10,38,901633.6300000001,12,2018-02-01,2024-10-01,2018Q1,2024Q4
85097,2018-01,2024-09,75,271070.91,74,2018-01-01,2024-09-01,2018Q1,2024Q3
G0103,2018-01,2024-12,84,566992.18,482,2018-01-01,2024-12-01,2018Q1,2024Q4
A7013,2018-01,2024-12,84,59621.93000000001,323,2018-01-01,2024-12-01,2018Q1,2024Q4
E0430,2018-01,2024-10,73,410956.52,43,2018-01-01,2024-10-01,2018Q1,2024Q4
J1097,2019-10,2024-10,43,106947.26000000001,31,2019-10-01,2024-10-01,2019Q4,2024Q4
83498,2018-01,2024-12,84,4249850.209999999,229,2018-01-01,2024-12-01,2018Q1,2024Q4
W0705,2018-04,2020-11,21,359213.8300000001,9,2018-04-01,2020-11-01,2018Q2,2020Q4
80502,2018-01,2021-11,40,95827.39,28,2018-01-01,2021-11-01,2018Q1,2021Q4
E0156,2018-01,2024-12,84,460619.9,448,2018-01-01,2024-12-01,2018Q1,2024Q4
71101,2018-01,2024-11,83,568101.9,485,2018-01-01,2024-11-01,2018Q1,2024Q4
83921,2018-01,2024-12,84,569945.2200000001,248,2018-01-01,2024-12-01,2018Q1,2024Q4
94775,2018-09,2020-06,5,23907.56,2,2018-09-01,2020-06-01,2018Q3,2020Q2
81268,2018-04,2024-09,16,43902.08999999999,10,2018-04-01,2024-09-01,2018Q2,2024Q3
87493,2018-01,2024-12,84,515177.35,320,2018-01-01,2024-12-01,2018Q1,2024Q4
87390,2018-01,2024-11,83,376184.51,83,2018-01-01,2024-11-01,2018Q1,2024Q4
87809,2018-08,2024-07,17,22749.78,9,2018-08-01,2024-07-01,2018Q3,2024Q3
77293,2023-07,2024-03,2,7496.629999999999,1,2023-07-01,2024-03-01,2023Q3,2024Q1
81293,2018-03,2022-04,12,34821.57,2,2018-03-01,2022-04-01,2018Q1,2022Q2
0005U,2020-09,2024-04,5,17820.8,1,2020-09-01,2024-04-01,2020Q3,2024Q2
G0010,2018-01,2024-11,73,58429.53,96,2018-01-01,2024-11-01,2018Q1,2024Q4
19318,2020-01,2024-09,27,1541077.5,19,2020-01-01,2024-09-01,2020Q1,2024Q3
80341,2018-02,2024-11,74,153811.08000000002,25,2018-02-01,2024-11-01,2018Q1,2024Q4
88267,2018-02,2024-03,20,92009.84999999999,4,2018-02-01,2024-03-01,2018Q1,2024Q1
81435,2018-01,2024-07,14,168804.89,6,2018-01-01,2024-07-01,2018Q1,2024Q3
38220,2018-12,2024-02,11,19933.879999999997,4,2018-12-01,2024-02-01,2018Q4,2024Q1
17000,2018-01,2024-12,84,1038579.9000000001,430,2018-01-01,2024-12-01,2018Q1,2024Q4
92512,2018-02,2024-09,38,60544.27,11,2018-02-01,2024-09-01,2018Q1,2024Q3
84432,2018-01,2024-12,84,278837.11,152,2018-01-01,2024-12-01,2018Q1,2024Q4
J2765,2018-01,2024-12,84,428622.43000000005,1491,2018-01-01,2024-12-01,2018Q1,2024Q4
J1040,2018-01,2024-07,78,673047.01,1162,2018-01-01,2024-07-01,2018Q1,2024Q3
94250,2018-02,2020-12,28,20555.769999999997,25,2018-02-01,2020-12-01,2018Q1,2020Q4
V2430,2018-01,2024-09,38,192559.02999999997,15,2018-01-01,2024-09-01,2018Q1,2024Q3
72190,2018-01,2024-12,76,94544.42,72,2018-01-01,2024-12-01,2018Q1,2024Q4
82626,2018-01,2024-12,84,260590.80000000005,76,2018-01-01,2024-12-01,2018Q1,2024Q4
67840,2018-10,2023-01,5,3051.3500000000004,3,2018-10-01,2023-01-01,2018Q4,2023Q1
87808,2018-01,2024-12,84,412165.07,255,2018-01-01,2024-12-01,2018Q1,2024Q4
76982,2019-02,2024-10,32,43964.729999999996,17,2019-02-01,2024-10-01,2019Q1,2024Q4
90673,2018-09,2024-12,13,68245.41999999998,90,2018-09-01,2024-12-01,2018Q3,2024Q4
96146,2019-01,2024-11,57,45032.200000000004,57,2019-01-01,2024-11-01,2019Q1,2024Q4
E0305,2018-01,2024-11,80,103244.49,77,2018-01-01,2024-11-01,2018Q1,2024Q4
0324,2018-01,2024-07,70,62115.66,63,2018-01-01,2024-07-01,2018Q1,2024Q3
G0333,2018-03,2024-10,36,21653.38,9,2018-03-01,2024-10-01,2018Q1,2024Q4
86945,2018-01,2024-10,59,76063.11,28,2018-01-01,2024-10-01,2018Q1,2024Q4
65210,2018-03,2024-08,40,41892.100000000006,13,2018-03-01,2024-08-01,2018Q1,2024Q3
90717,2018-03,2024-09,37,125603.99999999999,19,2018-03-01,2024-09-01,2018Q1,2024Q3
Q9963,2018-01,2024-11,81,77514.39000000001,105,2018-01-01,2024-11-01,2018Q1,2024Q4
V2788,2019-09,2023-08,4,3836.9300000000003,3,2019-09-01,2023-08-01,2019Q3,2023Q3
D7971,2018-02,2024-11,15,66860.6,8,2018-02-01,2024-11-01,2018Q1,2024Q4
00120,2018-03,2024-10,46,133917.85,20,2018-03-01,2024-10-01,2018Q1,2024Q4
27502,2023-09,2024-09,3,4939.11,3,2023-09-01,2024-09-01,2023Q3,2024Q3
A4412,2018-02,2024-10,29,28090.38,11,2018-02-01,2024-10-01,2018Q1,2024Q4
96168,2020-01,2024-11,26,31471.960000000003,19,2020-01-01,2024-11-01,2020Q1,2024Q4
77081,2018-01,2024-11,51,22567.44,35,2018-01-01,2024-11-01,2018Q1,2024Q4
82045,2020-02,2024-05,16,18043.739999999998,7,2020-02-01,2024-05-01,2020Q1,2024Q2
4177F,2018-01,2024-11,69,7964.459999999999,56,2018-01-01,2024-11-01,2018Q1,2024Q4
0064U,2019-03,2023-08,35,22269.21,16,2019-03-01,2023-08-01,2019Q1,2023Q3
C1768,2018-02,2023-04,11,3435.29,7,2018-02-01,2023-04-01,2018Q1,2023Q2
21030,2020-08,2024-05,4,12693.08,2,2020-08-01,2024-05-01,2020Q3,2024Q2
G8754,2018-01,2024-12,84,33284.94000000002,1998,2018-01-01,2024-12-01,2018Q1,2024Q4
00752,2023-03,2023-08,2,4024.4799999999996,2,2023-03-01,2023-08-01,2023Q1,2023Q3
Z1038,2018-01,2024-11,78,44454.78,120,2018-01-01,2024-11-01,2018Q1,2024Q4
E0779,2018-02,2024-07,32,26372.519999999997,9,2018-02-01,2024-07-01,2018Q1,2024Q3
82777,2018-05,2020-12,6,2987.42,2,2018-05-01,2020-12-01,2018Q2,2020Q4
Q2052,2018-06,2022-11,14,32934.03,2,2018-06-01,2022-11-01,2018Q2,2022Q4
93016,2018-01,2024-12,84,703674.24,758,2018-01-01,2024-12-01,2018Q1,2024Q4
93786,2019-04,2024-11,33,42638.1,15,2019-04-01,2024-11-01,2019Q2,2024Q4
D9440,2018-03,2024-09,20,16845.16,10,2018-03-01,2024-09-01,2018Q1,2024Q3
86320,2018-01,2024-11,61,52515.74,21,2018-01-01,2024-11-01,2018Q1,2024Q4
L2200,2018-03,2024-10,65,132213.9,55,2018-03-01,2024-10-01,2018Q1,2024Q4
J1805,2023-08,2024-10,15,9685.58,29,2023-08-01,2024-10-01,2023Q3,2024Q4
92228,2018-08,2024-12,56,510227.94000000006,43,2018-08-01,2024-12-01,2018Q3,2024Q4
81350,2018-05,2024-07,16,6054.97,7,2018-05-01,2024-07-01,2018Q2,2024Q3
93282,2018-03,2024-08,55,38809.119999999995,34,2018-03-01,2024-08-01,2018Q1,2024Q3
G2062,2020-04,2021-02,7,2661.19,2,2020-04-01,2021-02-01,2020Q2,2021Q1
93280,2018-01,2024-11,81,154396.63999999998,208,2018-01-01,2024-11-01,2018Q1,2024Q4
A0396,2018-02,2024-02,20,2959.02,7,2018-02-01,2024-02-01,2018Q1,2024Q1
ATP11,2018-01,2024-11,80,76370.72999999998,64,2018-01-01,2024-11-01,2018Q1,2024Q4
11732,2018-01,2024-11,69,42938.27,46,2018-01-01,2024-11-01,2018Q1,2024Q4
J2790,2018-02,2024-11,56,71455.70999999999,41,2018-02-01,2024-11-01,2018Q1,2024Q4
G2058,2020-01,2020-12,12,45729.92,110,2020-01-01,2020-12-01,2020Q1,2020Q4
87492,2018-04,2024-10,32,26399.589999999997,11,2018-04-01,2024-10-01,2018Q2,2024Q4
1111F,2018-01,2024-12,84,40034.58,1488,2018-01-01,2024-12-01,2018Q1,2024Q4
3341F,2018-01,2024-10,69,2365.16,101,2018-01-01,2024-10-01,2018Q1,2024Q4
0682,2018-02,2024-06,21,1038646.9000000001,8,2018-02-01,2024-06-01,2018Q1,2024Q2
V2211,2018-02,2024-11,26,22750.1,8,2018-02-01,2024-11-01,2018Q1,2024Q4
G0136,2024-01,2024-12,12,46776.16999999999,117,2024-01-01,2024-12-01,2024Q1,2024Q4
J7121,2018-01,2024-09,66,37482.060000000005,44,2018-01-01,2024-09-01,2018Q1,2024Q3
T1025,2018-01,2024-12,84,101078790.88,212,2018-01-01,2024-12-01,2018Q1,2024Q4
81512,2019-08,2024-05,20,19948.28,8,2019-08-01,2024-05-01,2019Q3,2024Q2
86831,2018-01,2024-11,23,19289.9,9,2018-01-01,2024-11-01,2018Q1,2024Q4
86001,2018-01,2024-10,62,26730.309999999998,25,2018-01-01,2024-10-01,2018Q1,2024Q4
86808,2018-01,2021-06,10,4551.78,3,2018-01-01,2021-06-01,2018Q1,2021Q2
G8433,2018-02,2024-12,81,7262.97,116,2018-02-01,2024-12-01,2018Q1,2024Q4
85008,2018-01,2024-12,83,26556.809999999998,117,2018-01-01,2024-12-01,2018Q1,2024Q4
0144A,2022-10,2023-08,5,4237.4,5,2022-10-01,2023-08-01,2022Q4,2023Q3
95907,2020-09,2023-02,5,2616.49,4,2020-09-01,2023-02-01,2020Q3,2023Q1
ATP10,2018-01,2024-10,72,40177.71,45,2018-01-01,2024-10-01,2018Q1,2024Q4
D9211,2018-02,2024-10,32,19924.019999999997,14,2018-02-01,2024-10-01,2018Q1,2024Q4
81353,2022-02,2022-02,1,554.08,1,2022-02-01,2022-02-01,2022Q1,2022Q1
87269,2018-04,2024-09,29,6682.29,14,2018-04-01,2024-09-01,2018Q2,2024Q3
J2780,2018-01,2022-07,31,19367.460000000003,28,2018-01-01,2022-07-01,2018Q1,2022Q3
V2307,2020-01,2024-04,7,2870.1100000000006,1,2020-01-01,2024-04-01,2020Q1,2024Q2
86156,2018-09,2024-12,29,7976.09,1,2018-09-01,2024-12-01,2018Q3,2024Q4
V2304,2021-08,2023-11,5,2524.75,1,2021-08-01,2023-11-01,2021Q3,2023Q4
A7012,2018-01,2024-11,83,72642.54000000001,93,2018-01-01,2024-11-01,2018Q1,2024Q4
J1010,2024-04,2024-12,9,59893.82000000002,450,2024-04-01,2024-12-01,2024Q2,2024Q4
3066F,2018-01,2024-12,75,657.65,92,2018-01-01,2024-12-01,2018Q1,2024Q4
G0443,2018-01,2024-11,59,11560.710000000001,62,2018-01-01,2024-11-01,2018Q1,2024Q4
87253,2018-02,2022-06,16,5851.73,7,2018-02-01,2022-06-01,2018Q1,2022Q2
L0984,2018-09,2024-03,13,14436.569999999998,7,2018-09-01,2024-03-01,2018Q3,2024Q1
V2700,2018-07,2024-01,8,1555.81,5,2018-07-01,2024-01-01,2018Q3,2024Q1
84591,2018-05,2024-12,44,8082.029999999999,23,2018-05-01,2024-12-01,2018Q2,2024Q4
E0910,2018-02,2024-11,76,35699.009999999995,68,2018-02-01,2024-11-01,2018Q1,2024Q4
92613,2019-01,2024-09,13,3019.5699999999997,3,2019-01-01,2024-09-01,2019Q1,2024Q3
V2214,2018-01,2023-02,6,2326.94,1,2018-01-01,2023-02-01,2018Q1,2023Q1
85307,2018-06,2024-10,43,15384.44,16,2018-06-01,2024-10-01,2018Q2,2024Q4
V2114,2018-01,2024-09,25,23588.61,6,2018-01-01,2024-09-01,2018Q1,2024Q3
87425,2018-03,2024-09,60,16141.849999999999,43,2018-03-01,2024-09-01,2018Q1,2024Q3
0513F,2018-01,2024-12,79,21016.68,111,2018-01-01,2024-12-01,2018Q1,2024Q4
70320,2018-01,2024-04,37,46579.04,26,2018-01-01,2024-04-01,2018Q1,2024Q2
70160,2018-04,2024-10,19,3740.5500000000006,9,2018-04-01,2024-10-01,2018Q2,2024Q4
93701,2018-01,2024-11,41,16863.67,12,2018-01-01,2024-11-01,2018Q1,2024Q4
87810,2018-03,2024-09,36,15076.29,11,2018-03-01,2024-09-01,2018Q1,2024Q3
69105,2018-05,2024-08,12,20226.300000000003,3,2018-05-01,2024-08-01,2018Q2,2024Q3
95870,2018-01,2024-07,34,15077.839999999998,13,2018-01-01,2024-07-01,2018Q1,2024Q3
A4615,2018-01,2024-11,79,9219.389999999998,72,2018-01-01,2024-11-01,2018Q1,2024Q4
84585,2018-04,2024-07,20,15767.770000000002,10,2018-04-01,2024-07-01,2018Q2,2024Q3
E0159,2018-05,2024-10,36,16118.569999999998,17,2018-05-01,2024-10-01,2018Q2,2024Q4
45990,2019-03,2023-04,4,2146.94,2,2019-03-01,2023-04-01,2019Q1,2023Q2
75630,2018-01,2024-11,5,3011.4,4,2018-01-01,2024-11-01,2018Q1,2024Q4
1101F,2018-01,2024-12,84,9666.009999999998,831,2018-01-01,2024-12-01,2018Q1,2024Q4
Q4045,2019-11,2024-06,5,1065.6399999999999,3,2019-11-01,2024-06-01,2019Q4,2024Q2
87484,2023-04,2024-11,18,30889.329999999994,44,2023-04-01,2024-11-01,2023Q2,2024Q4
3353F,2018-01,2024-12,72,5246.969999999999,132,2018-01-01,2024-12-01,2018Q1,2024Q4
3011F,2018-01,2024-12,83,5963.54,232,2018-01-01,2024-12-01,2018Q1,2024Q4
Q0112,2018-01,2024-11,55,8612.06,27,2018-01-01,2024-11-01,2018Q1,2024Q4
81189,2019-05,2024-08,13,50155.34,4,2019-05-01,2024-08-01,2019Q2,2024Q3
E0188,2018-05,2024-10,22,9518.4,7,2018-05-01,2024-10-01,2018Q2,2024Q4
87335,2018-08,2024-01,8,4108.3,2,2018-08-01,2024-01-01,2018Q3,2024Q1
87140,2018-01,2024-12,73,13603.439999999999,33,2018-01-01,2024-12-01,2018Q1,2024Q4
Q4022,2018-05,2024-11,9,1267.5600000000002,7,2018-05-01,2024-11-01,2018Q2,2024Q4
21310,2019-09,2020-07,2,1176.08,2,2019-09-01,2020-07-01,2019Q3,2020Q3
0599T,2020-12,2024-10,13,1229.5600000000002,3,2020-12-01,2024-10-01,2020Q4,2024Q4
82438,2018-02,2024-12,28,2508.39,14,2018-02-01,2024-12-01,2018Q1,2024Q4
86619,2018-06,2024-08,12,4814.02,4,2018-06-01,2024-08-01,2018Q2,2024Q3
86022,2019-02,2024-03,21,4139.28,12,2019-02-01,2024-03-01,2019Q1,2024Q1
G8428,2018-01,2024-12,84,10763.42,406,2018-01-01,2024-12-01,2018Q1,2024Q4
G8755,2018-01,2024-11,83,308.05999999999995,268,2018-01-01,2024-11-01,2018Q1,2024Q4
A6442,2018-01,2024-10,28,2718.0699999999997,7,2018-01-01,2024-10-01,2018Q1,2024Q4
G9275,2018-01,2024-12,84,1405.3400000000001,426,2018-01-01,2024-12-01,2018Q1,2024Q4
84110,2018-08,2024-08,13,1692.1200000000003,3,2018-08-01,2024-08-01,2018Q3,2024Q3
Q2039,2018-08,2024-10,19,1589.3999999999999,31,2018-08-01,2024-10-01,2018Q3,2024Q4
80193,2024-07,2024-07,1,77.98,1,2024-07-01,2024-07-01,2024Q3,2024Q3
G9717,2018-02,2024-12,83,2942.49,219,2018-02-01,2024-12-01,2018Q1,2024Q4
J1921,2023-07,2024-10,6,195.09,6,2023-07-01,2024-10-01,2023Q3,2024Q4
89240,2020-12,2024-01,8,72.91999999999999,6,2020-12-01,2024-01-01,2020Q4,2024Q1
A4300,2018-01,2024-01,34,448.9,9,2018-01-01,2024-01-01,2018Q1,2024Q1
Q0222,2022-06,2022-10,5,25702.83,14,2022-06-01,2022-10-01,2022Q2,2022Q4
4086F,2018-01,2024-12,83,3521.55,110,2018-01-01,2024-12-01,2018Q1,2024Q4
91315,2022-10,2023-08,11,1991.03,69,2022-10-01,2023-08-01,2022Q4,2023Q3
82360,2018-01,2023-08,24,7704.71,11,2018-01-01,2023-08-01,2018Q1,2023Q3
4000F,2018-01,2024-12,84,494.48,280,2018-01-01,2024-12-01,2018Q1,2024Q4
J3302,2018-07,2023-08,14,0.42,4,2018-07-01,2023-08-01,2018Q3,2023Q3
G8916,2018-01,2024-10,43,0.0,24,2018-01-01,2024-10-01,2018Q1,2024Q4
G9547,2018-03,2022-02,24,188.29,11,2018-03-01,2022-02-01,2018Q1,2022Q1
98961,2018-09,2024-11,55,77021.1,19,2018-09-01,2024-11-01,2018Q3,2024Q4
G8915,2018-02,2024-11,33,1089.06,14,2018-02-01,2024-11-01,2018Q1,2024Q4
D0703,2021-01,2024-10,26,2940.5,8,2021-01-01,2024-10-01,2021Q1,2024Q4
0242U,2021-07,2024-06,14,1600549.1099999999,1,2021-07-01,2024-06-01,2021Q3,2024Q2
4450F,2018-01,2024-11,72,632.5,63,2018-01-01,2024-11-01,2018Q1,2024Q4
1130F,2020-10,2024-06,20,0.0,8,2020-10-01,2024-06-01,2020Q4,2024Q2
0526F,2018-04,2024-09,17,0.0,11,2018-04-01,2024-09-01,2018Q2,2024Q3
U1351,2023-08,2023-08,1,0.0,1,2023-08-01,2023-08-01,2023Q3,2023Q3
G8542,2018-01,2024-09,58,45.02,40,2018-01-01,2024-09-01,2018Q1,2024Q3
0637R,2018-03,2022-10,21,0.0,2,2018-03-01,2022-10-01,2018Q1,2022Q4
2020F,2019-07,2024-09,23,0.0,8,2019-07-01,2024-09-01,2019Q3,2024Q3
99060,2021-04,2021-04,1,0.0,1,2021-04-01,2021-04-01,2021Q2,2021Q2
4016F,2018-09,2024-10,19,0.0,5,2018-09-01,2024-10-01,2018Q3,2024Q4
G8924,2018-04,2021-04,24,0.0,14,2018-04-01,2021-04-01,2018Q2,2021Q2
3514F,2018-02,2024-10,41,0.01,14,2018-02-01,2024-10-01,2018Q1,2024Q4
59400,2018-01,2024-11,83,29292930.040000003,300,2018-01-01,2024-11-01,2018Q1,2024Q4
4556F,2018-02,2024-10,22,0.0,6,2018-02-01,2024-10-01,2018Q1,2024Q4
G9969,2019-04,2024-11,28,416.12,17,2019-04-01,2024-11-01,2019Q2,2024Q4
4144F,2019-03,2023-12,8,0.0,5,2019-03-01,2023-12-01,2019Q1,2023Q4
G8710,2018-06,2024-10,27,0.0,8,2018-06-01,2024-10-01,2018Q2,2024Q4
0100,2018-01,2023-04,20,1433972.3,9,2018-01-01,2023-04-01,2018Q1,2023Q2
42975,2022-04,2024-10,9,6533.39,9,2022-04-01,2024-10-01,2022Q2,2024Q4
99455,2019-03,2019-07,2,126.0,1,2019-03-01,2019-07-01,2019Q1,2019Q3
4130F,2018-07,2021-04,4,0.0,2,2018-07-01,2021-04-01,2018Q3,2021Q2
A4262,2018-02,2024-08,29,125.35,12,2018-02-01,2024-08-01,2018Q1,2024Q3
87533,2019-04,2024-08,15,6055.93,8,2019-04-01,2024-08-01,2019Q2,2024Q3
J2182,2018-04,2024-07,31,1909132.44,13,2018-04-01,2024-07-01,2018Q2,2024Q3
W0720,2018-04,2020-11,18,762002.7400000001,9,2018-04-01,2020-11-01,2018Q2,2020Q4
T2032,2018-03,2024-11,62,5627446.069999999,30,2018-03-01,2024-11-01,2018Q1,2024Q4
00068,2018-02,2024-08,58,5690803.37,3,2018-02-01,2024-08-01,2018Q1,2024Q3
0608T,2024-04,2024-04,1,11847.85,1,2024-04-01,2024-04-01,2024Q2,2024Q2
37607,2019-07,2024-10,3,23698.010000000002,2,2019-07-01,2024-10-01,2019Q3,2024Q4
E0830,2018-07,2024-10,8,75372.58,1,2018-07-01,2024-10-01,2018Q3,2024Q4
D7471,2018-03,2023-09,9,57062.48,4,2018-03-01,2023-09-01,2018Q1,2023Q3
V5247,2018-03,2020-06,4,70512.2,3,2018-03-01,2020-06-01,2018Q1,2020Q2
E0304,2023-01,2023-12,2,15331.17,1,2023-01-01,2023-12-01,2023Q1,2023Q4
E0636,2022-09,2024-08,4,25212.03,2,2022-09-01,2024-08-01,2022Q3,2024Q3
S9503,2018-09,2023-02,5,60138.46,4,2018-09-01,2023-02-01,2018Q3,2023Q1
1304Z,2021-12,2022-01,2,18494.64,1,2021-12-01,2022-01-01,2021Q4,2022Q1
T2042,2018-01,2024-11,81,24002225.900000002,94,2018-01-01,2024-11-01,2018Q1,2024Q4
