HCPCS_CODE,first_seen,last_seen,months_active,total_paid,provider_count,first_dt,last_dt,first_quarter,last_quarter
A4453,2024-05,2024-05,1,30264.46,1,2024-05-01,2024-05-01,2024Q2,2024Q2
21085,2021-09,2021-09,1,30232.44,1,2021-09-01,2021-09-01,2021Q3,2021Q3
E0986,2022-03,2024-01,2,43377.25,2,2022-03-01,2024-01-01,2022Q1,2024Q1
Q0509,2019-01,2023-12,2,28922.22,1,2019-01-01,2023-12-01,2019Q1,2023Q4
81400,2018-12,2024-11,8,26124.08,9,2018-12-01,2024-11-01,2018Q4,2024Q4
93451,2019-03,2024-04,4,49769.149999999994,4,2019-03-01,2024-04-01,2019Q1,2024Q2
64415,2019-10,2024-11,13,31718.52,13,2019-10-01,2024-11-01,2019Q4,2024Q4
95783,2024-05,2024-05,1,22453.54,1,2024-05-01,2024-05-01,2024Q2,2024Q2
A7509,2018-05,2023-11,7,73841.15,5,2018-05-01,2023-11-01,2018Q2,2023Q4
T1006,2018-05,2024-07,8,46818.89,7,2018-05-01,2024-07-01,2018Q2,2024Q3
K0836,2023-12,2023-12,1,18095.15,1,2023-12-01,2023-12-01,2023Q4,2023Q4
OP251,2018-10,2024-08,6,30730.530000000006,4,2018-10-01,2024-08-01,2018Q4,2024Q3
H0042,2021-04,2024-09,4,59696.00000000001,3,2021-04-01,2024-09-01,2021Q2,2024Q3
69610,2019-07,2021-02,2,16896.05,2,2019-07-01,2021-02-01,2019Q3,2021Q1
86357,2018-02,2024-11,43,54695.87,47,2018-02-01,2024-11-01,2018Q1,2024Q4
L1845,2019-02,2019-02,1,14999.7,1,2019-02-01,2019-02-01,2019Q1,2019Q1
36246,2023-06,2024-02,2,14766.08,2,2023-06-01,2024-02-01,2023Q2,2024Q1
J3315,2020-06,2020-06,1,14052.78,1,2020-06-01,2020-06-01,2020Q2,2020Q2
E2363,2018-05,2023-12,7,24285.170000000002,6,2018-05-01,2023-12-01,2018Q2,2023Q4
J1790,2020-07,2024-11,44,16130.449999999999,80,2020-07-01,2024-11-01,2020Q3,2024Q4
0134A,2022-09,2023-06,8,46932.22,36,2022-09-01,2023-06-01,2022Q3,2023Q2
V5260,2019-04,2022-08,3,29546.5,2,2019-04-01,2022-08-01,2019Q2,2022Q3
86300,2018-02,2024-12,68,74388.58,93,2018-02-01,2024-12-01,2018Q1,2024Q4
82985,2018-01,2024-11,39,24686.989999999998,44,2018-01-01,2024-11-01,2018Q1,2024Q4
95012,2018-02,2024-11,70,60770.54,101,2018-02-01,2024-11-01,2018Q1,2024Q4
88300,2018-02,2024-09,75,39047.17,151,2018-02-01,2024-09-01,2018Q1,2024Q3
W0630,2019-06,2019-06,1,8837.01,1,2019-06-01,2019-06-01,2019Q2,2019Q2
86702,2018-01,2024-10,50,34050.27,50,2018-01-01,2024-10-01,2018Q1,2024Q4
99426,2022-05,2024-10,17,9526.57,23,2022-05-01,2024-10-01,2022Q2,2024Q4
E0691,2019-05,2019-10,3,5096.68,2,2019-05-01,2019-10-01,2019Q2,2019Q4
X4100,2018-01,2024-08,28,34214.8,29,2018-01-01,2024-08-01,2018Q1,2024Q3
90474,2018-01,2024-12,84,143534.73,479,2018-01-01,2024-12-01,2018Q1,2024Q4
Z6410,2018-01,2024-12,61,21155.33,83,2018-01-01,2024-12-01,2018Q1,2024Q4
78268,2018-04,2024-04,4,4589.57,2,2018-04-01,2024-04-01,2018Q2,2024Q2
70552,2023-10,2023-10,1,1202.93,1,2023-10-01,2023-10-01,2023Q4,2023Q4
J9267,2018-02,2024-09,34,17888.760000000002,32,2018-02-01,2024-09-01,2018Q1,2024Q3
E2387,2018-01,2018-01,1,1192.24,1,2018-01-01,2018-01-01,2018Q1,2018Q1
92511,2018-04,2024-02,17,25804.099999999995,15,2018-04-01,2024-02-01,2018Q2,2024Q1
0111A,2022-06,2023-01,7,8350.52,11,2022-06-01,2023-01-01,2022Q2,2023Q1
X3910,2018-02,2024-09,33,28256.010000000002,33,2018-02-01,2024-09-01,2018Q1,2024Q3
99170,2020-01,2023-06,6,13182.689999999999,6,2020-01-01,2023-06-01,2020Q1,2023Q2
A9609,2024-02,2024-02,1,1156.33,1,2024-02-01,2024-02-01,2024Q1,2024Q1
76970,2019-06,2020-09,3,3287.99,4,2019-06-01,2020-09-01,2019Q2,2020Q3
11976,2018-02,2024-01,21,46961.36,21,2018-02-01,2024-01-01,2018Q1,2024Q1
S0612,2018-08,2024-03,12,12462.66,12,2018-08-01,2024-03-01,2018Q3,2024Q1
83861,2018-01,2024-09,48,36986.13,55,2018-01-01,2024-09-01,2018Q1,2024Q3
94644,2018-01,2024-07,32,17890.730000000003,34,2018-01-01,2024-07-01,2018Q1,2024Q3
01937,2022-06,2023-09,3,4144.18,3,2022-06-01,2023-09-01,2022Q2,2023Q3
81203,2022-02,2024-09,3,1857.1,2,2022-02-01,2024-09-01,2022Q1,2024Q3
X3928,2018-01,2023-12,31,30890.03,27,2018-01-01,2023-12-01,2018Q1,2023Q4
V2523,2020-01,2022-11,3,2823.04,3,2020-01-01,2022-11-01,2020Q1,2022Q4
D2920,2019-01,2024-06,8,5386.21,8,2019-01-01,2024-06-01,2019Q1,2024Q2
D8696,2021-01,2021-08,2,1499.72,2,2021-01-01,2021-08-01,2021Q1,2021Q3
88291,2019-04,2024-09,20,9148.98,17,2019-04-01,2024-09-01,2019Q2,2024Q3
83993,2018-02,2024-12,61,45284.92999999999,83,2018-02-01,2024-12-01,2018Q1,2024Q4
A6217,2019-01,2023-09,7,1367.92,5,2019-01-01,2023-09-01,2019Q1,2023Q3
00190,2019-10,2019-10,1,1072.61,1,2019-10-01,2019-10-01,2019Q4,2019Q4
88108,2018-01,2024-11,65,53774.509999999995,79,2018-01-01,2024-11-01,2018Q1,2024Q4
ATP03,2018-01,2024-11,40,9418.009999999998,36,2018-01-01,2024-11-01,2018Q1,2024Q4
0942,2020-11,2023-01,2,1643.58,2,2020-11-01,2023-01-01,2020Q4,2023Q1
96120,2018-02,2018-11,5,3456.5800000000004,4,2018-02-01,2018-11-01,2018Q1,2018Q4
85397,2019-08,2024-09,14,6402.170000000001,8,2019-08-01,2024-09-01,2019Q3,2024Q3
90912,2022-05,2022-05,1,1009.97,1,2022-05-01,2022-05-01,2022Q2,2022Q2
93290,2018-04,2024-09,11,2310.4,11,2018-04-01,2024-09-01,2018Q2,2024Q3
J0280,2018-01,2024-08,20,2810.63,17,2018-01-01,2024-08-01,2018Q1,2024Q3
80230,2020-10,2024-10,6,2580.19,6,2020-10-01,2024-10-01,2020Q4,2024Q4
87255,2018-02,2024-07,30,27678.039999999997,25,2018-02-01,2024-07-01,2018Q1,2024Q3
A7020,2018-07,2024-10,5,6265.25,4,2018-07-01,2024-10-01,2018Q3,2024Q4
J0515,2022-03,2022-03,1,925.87,1,2022-03-01,2022-03-01,2022Q1,2022Q1
88720,2018-01,2024-10,69,22089.48,93,2018-01-01,2024-10-01,2018Q1,2024Q4
88121,2019-01,2022-09,3,2619.02,3,2019-01-01,2022-09-01,2019Q1,2022Q3
2010F,2018-01,2024-12,84,1578.07,279,2018-01-01,2024-12-01,2018Q1,2024Q4
E0440,2018-03,2018-03,1,895.44,1,2018-03-01,2018-03-01,2018Q1,2018Q1
92242,2018-03,2024-03,6,9706.039999999999,6,2018-03-01,2024-03-01,2018Q1,2024Q1
26600,2021-12,2022-04,2,3994.39,2,2021-12-01,2022-04-01,2021Q4,2022Q2
73120,2018-01,2024-11,61,36901.2,77,2018-01-01,2024-11-01,2018Q1,2024Q4
3044F,2018-01,2024-12,84,5342.1900000000005,729,2018-01-01,2024-12-01,2018Q1,2024Q4
J2560,2018-07,2024-05,8,2492.12,7,2018-07-01,2024-05-01,2018Q3,2024Q2
Z7512,2018-01,2023-11,10,4162.63,5,2018-01-01,2023-11-01,2018Q1,2023Q4
80374,2018-06,2024-10,15,4294.45,13,2018-06-01,2024-10-01,2018Q2,2024Q4
83088,2023-06,2024-05,2,2351.17,2,2023-06-01,2024-05-01,2023Q2,2024Q2
86905,2018-09,2024-08,12,4330.45,13,2018-09-01,2024-08-01,2018Q3,2024Q3
80415,2018-12,2020-10,2,1256.46,1,2018-12-01,2020-10-01,2018Q4,2020Q4
97172,2018-07,2020-08,2,1316.15,2,2018-07-01,2020-08-01,2018Q3,2020Q3
82103,2018-02,2024-12,47,19666.65,61,2018-02-01,2024-12-01,2018Q1,2024Q4
X4540,2018-06,2024-03,8,4878.43,4,2018-06-01,2024-03-01,2018Q2,2024Q1
A4630,2019-01,2024-06,6,1046.23,6,2019-01-01,2024-06-01,2019Q1,2024Q2
Q9964,2018-12,2019-02,2,1015.1600000000001,1,2018-12-01,2019-02-01,2018Q4,2019Q1
0307,2018-03,2024-09,33,3830.5699999999997,23,2018-03-01,2024-09-01,2018Q1,2024Q3
V2624,2020-12,2024-06,9,6807.43,10,2020-12-01,2024-06-01,2020Q4,2024Q2
80203,2019-08,2024-09,8,1298.53,9,2019-08-01,2024-09-01,2019Q3,2024Q3
11046,2018-01,2024-05,17,17961.290000000005,11,2018-01-01,2024-05-01,2018Q1,2024Q2
70549,2020-02,2020-02,1,720.93,1,2020-02-01,2020-02-01,2020Q1,2020Q1
57800,2021-11,2021-11,1,711.58,1,2021-11-01,2021-11-01,2021Q4,2021Q4
1125F,2018-01,2024-12,84,5410.37,824,2018-01-01,2024-12-01,2018Q1,2024Q4
J3471,2022-10,2023-03,3,1337.8600000000001,2,2022-10-01,2023-03-01,2022Q4,2023Q1
99424,2022-03,2024-09,8,2582.14,9,2022-03-01,2024-09-01,2022Q1,2024Q3
G8981,2018-01,2019-11,5,1051.8600000000001,11,2018-01-01,2019-11-01,2018Q1,2019Q4
D9997,2022-09,2024-11,4,1835.4099999999999,4,2022-09-01,2024-11-01,2022Q3,2024Q4
0401,2023-02,2023-02,1,650.99,1,2023-02-01,2023-02-01,2023Q1,2023Q1
512,2018-10,2022-02,2,6915.379999999999,1,2018-10-01,2022-02-01,2018Q4,2022Q1
A4500,2021-05,2021-05,1,3628.09,1,2021-05-01,2021-05-01,2021Q2,2021Q2
1218Z,2021-07,2022-02,2,5310.9,1,2021-07-01,2022-02-01,2021Q3,2022Q1
86880,2018-01,2024-11,73,13510.239999999996,118,2018-01-01,2024-11-01,2018Q1,2024Q4
C1893,2018-05,2021-09,7,5285.43,6,2018-05-01,2021-09-01,2018Q2,2021Q3
Q9969,2018-03,2024-09,31,6298.9,33,2018-03-01,2024-09-01,2018Q1,2024Q3
L5629,2018-05,2022-11,2,2789.94,2,2018-05-01,2022-11-01,2018Q2,2022Q4
A4384,2024-04,2024-04,1,1529.0,1,2024-04-01,2024-04-01,2024Q2,2024Q2
82530,2018-04,2024-09,21,7823.810000000001,17,2018-04-01,2024-09-01,2018Q2,2024Q3
1305Z,2018-05,2020-07,2,3421.07,2,2018-05-01,2020-07-01,2018Q2,2020Q3
58740,2021-12,2021-12,1,1276.89,1,2021-12-01,2021-12-01,2021Q4,2021Q4
87206,2018-02,2024-11,58,9462.3,83,2018-02-01,2024-11-01,2018Q1,2024Q4
60100,2020-07,2020-07,1,1261.97,1,2020-07-01,2020-07-01,2020Q3,2020Q3
3017F,2018-01,2024-12,84,311.57,238,2018-01-01,2024-12-01,2018Q1,2024Q4
G8430,2018-05,2024-07,16,0.0,14,2018-05-01,2024-07-01,2018Q2,2024Q3
G8419,2018-01,2024-12,82,1297.2499999999998,186,2018-01-01,2024-12-01,2018Q1,2024Q4
6030F,2018-01,2019-07,4,0.0,2,2018-01-01,2019-07-01,2018Q1,2019Q3
1031F,2018-02,2024-11,61,13.530000000000001,81,2018-02-01,2024-11-01,2018Q1,2024Q4
G9226,2018-01,2024-09,41,403.95,41,2018-01-01,2024-09-01,2018Q1,2024Q3
3271F,2023-10,2023-10,1,0.0,1,2023-10-01,2023-10-01,2023Q4,2023Q4
3014F,2018-01,2024-10,61,0.08,89,2018-01-01,2024-10-01,2018Q1,2024Q4
X3924,2019-11,2023-06,4,0.0,3,2019-11-01,2023-06-01,2019Q4,2023Q2
G8711,2021-04,2024-04,6,56.63,6,2021-04-01,2024-04-01,2021Q2,2024Q2
6090F,2021-04,2021-04,1,0.0,1,2021-04-01,2021-04-01,2021Q2,2021Q2
4255F,2018-02,2024-08,27,0.02,12,2018-02-01,2024-08-01,2018Q1,2024Q3
3284F,2018-01,2024-01,16,0.0,13,2018-01-01,2024-01-01,2018Q1,2024Q1
83935,2018-01,2024-11,31,5711.950000000001,30,2018-01-01,2024-11-01,2018Q1,2024Q4
D9215,2018-01,2024-08,24,498.15,17,2018-01-01,2024-08-01,2018Q1,2024Q3
E0561,2018-02,2023-11,7,1044.46,5,2018-02-01,2023-11-01,2018Q1,2023Q4
G9512,2019-08,2024-08,18,0.0,3,2019-08-01,2024-08-01,2019Q3,2024Q3
G0245,2018-07,2022-10,5,0.0,4,2018-07-01,2022-10-01,2018Q3,2022Q4
XZERO,2019-10,2023-04,2,0.0,2,2019-10-01,2023-04-01,2019Q4,2023Q2
G9634,2020-03,2020-03,1,0.0,1,2020-03-01,2020-03-01,2020Q1,2020Q1
A9503,2018-09,2024-09,9,1371.95,11,2018-09-01,2024-09-01,2018Q3,2024Q3
D0000,2018-12,2018-12,1,0.0,1,2018-12-01,2018-12-01,2018Q4,2018Q4
D0801,2023-01,2024-10,5,0.0,4,2023-01-01,2024-10-01,2023Q1,2024Q4
G9460,2024-05,2024-05,1,0.0,1,2024-05-01,2024-05-01,2024Q2,2024Q2
83045,2022-07,2022-07,1,0.0,1,2022-07-01,2022-07-01,2022Q3,2022Q3
81244,2018-06,2023-06,3,380.62,3,2018-06-01,2023-06-01,2018Q2,2023Q2
95860,2021-11,2021-11,1,0.0,1,2021-11-01,2021-11-01,2021Q4,2021Q4
G0317,2023-02,2024-10,12,1259.22,12,2023-02-01,2024-10-01,2023Q1,2024Q4
J7609,2020-01,2023-06,3,0.0,3,2020-01-01,2023-06-01,2020Q1,2023Q2
1127F,2018-11,2024-09,10,175.0,6,2018-11-01,2024-09-01,2018Q4,2024Q3
G9642,2022-10,2024-07,5,0.0,3,2022-10-01,2024-07-01,2022Q4,2024Q3
G9231,2021-09,2024-03,3,0.0,3,2021-09-01,2024-03-01,2021Q3,2024Q1
G0436,2018-01,2020-09,3,0.0,3,2018-01-01,2020-09-01,2018Q1,2020Q3
3120F,2019-06,2024-01,2,0.0,2,2019-06-01,2024-01-01,2019Q2,2024Q1
2016F,2019-04,2023-08,6,0.0,3,2019-04-01,2023-08-01,2019Q2,2023Q3
J9250,2018-07,2023-12,11,856.3599999999999,9,2018-07-01,2023-12-01,2018Q3,2023Q4
G8995,2018-10,2018-10,1,0.0,1,2018-10-01,2018-10-01,2018Q4,2018Q4
Q9968,2019-08,2023-05,4,1141.1399999999999,3,2019-08-01,2023-05-01,2019Q3,2023Q2
81271,2024-07,2024-07,1,0.0,1,2024-07-01,2024-07-01,2024Q3,2024Q3
G0102,2021-03,2021-03,1,0.0,1,2021-03-01,2021-03-01,2021Q1,2021Q1
A4233,2018-09,2024-08,8,896.24,7,2018-09-01,2024-08-01,2018Q3,2024Q3
G0202,2018-03,2018-09,3,3765.8,2,2018-03-01,2018-09-01,2018Q1,2018Q3
81314,2019-12,2019-12,1,0.0,1,2019-12-01,2019-12-01,2019Q4,2019Q4
L3760,2020-11,2020-11,1,0.0,1,2020-11-01,2020-11-01,2020Q4,2020Q4
E0780,2018-08,2024-01,2,2110.83,2,2018-08-01,2024-01-01,2018Q3,2024Q1
82642,2019-01,2024-05,10,1994.8400000000001,10,2019-01-01,2024-05-01,2019Q1,2024Q2
29550,2018-05,2024-01,7,1121.03,5,2018-05-01,2024-01-01,2018Q2,2024Q1
83919,2018-05,2021-08,4,791.26,4,2018-05-01,2021-08-01,2018Q2,2021Q3
OP254,2024-05,2024-05,1,389.7,1,2024-05-01,2024-05-01,2024Q2,2024Q2
A4364,2018-09,2024-07,13,2600.8,10,2018-09-01,2024-07-01,2018Q3,2024Q3
70370,2023-03,2023-03,1,375.83,1,2023-03-01,2023-03-01,2023Q1,2023Q1
99056,2022-03,2022-03,1,375.0,1,2022-03-01,2022-03-01,2022Q1,2022Q1
C2627,2018-04,2018-04,1,353.6,1,2018-04-01,2018-04-01,2018Q2,2018Q2
87158,2018-08,2023-12,8,979.02,6,2018-08-01,2023-12-01,2018Q3,2023Q4
OP637,2021-02,2024-11,10,580.05,9,2021-02-01,2024-11-01,2021Q1,2024Q4
Z5918,2018-01,2024-07,4,2129.63,5,2018-01-01,2024-07-01,2018Q1,2024Q3
D0604,2022-06,2022-06,1,327.21,1,2022-06-01,2022-06-01,2022Q2,2022Q2
J7140,2018-02,2018-02,1,324.31,1,2018-02-01,2018-02-01,2018Q1,2018Q1
83719,2018-01,2021-10,4,690.28,4,2018-01-01,2021-10-01,2018Q1,2021Q4
87300,2018-02,2020-07,4,442.48,3,2018-02-01,2020-07-01,2018Q1,2020Q3
36200,2018-02,2018-02,1,280.26,1,2018-02-01,2018-02-01,2018Q1,2018Q1
Q4037,2018-10,2023-07,4,1356.68,4,2018-10-01,2023-07-01,2018Q4,2023Q3
E0266,2020-06,2022-02,2,762.4,2,2020-06-01,2022-02-01,2020Q2,2022Q1
X3932,2018-02,2024-06,3,371.76,3,2018-02-01,2024-06-01,2018Q1,2024Q2
82136,2021-04,2021-04,1,130.0,1,2021-04-01,2021-04-01,2021Q2,2021Q2
85220,2021-08,2021-08,1,121.71,1,2021-08-01,2021-08-01,2021Q3,2021Q3
86157,2024-02,2024-02,1,120.8,1,2024-02-01,2024-02-01,2024Q1,2024Q1
J2305,2023-12,2024-06,3,279.2,3,2023-12-01,2024-06-01,2023Q4,2024Q2
E1050,2019-08,2019-08,1,107.81,1,2019-08-01,2019-08-01,2019Q3,2019Q3
84181,2018-10,2019-04,2,236.06,1,2018-10-01,2019-04-01,2018Q4,2019Q2
L3923,2021-01,2021-01,1,77.44,1,2021-01-01,2021-01-01,2021Q1,2021Q1
86692,2019-11,2024-06,5,734.92,6,2019-11-01,2024-06-01,2019Q4,2024Q2
J2471,2024-09,2024-09,1,60.08,1,2024-09-01,2024-09-01,2024Q3,2024Q3
57511,2022-11,2022-11,1,2326.08,1,2022-11-01,2022-11-01,2022Q4,2022Q4
65820,2024-05,2024-05,1,2321.11,1,2024-05-01,2024-05-01,2024Q2,2024Q2
23500,2024-03,2024-03,1,2268.25,1,2024-03-01,2024-03-01,2024Q1,2024Q1
78709,2020-06,2020-06,1,2253.1,1,2020-06-01,2020-06-01,2020Q2,2020Q2
90865,2023-01,2023-01,1,2168.32,1,2023-01-01,2023-01-01,2023Q1,2023Q1
31623,2019-05,2019-05,1,2125.79,1,2019-05-01,2019-05-01,2019Q2,2019Q2
L3265,2022-11,2023-10,3,2316.66,2,2022-11-01,2023-10-01,2022Q4,2023Q4
L2385,2019-03,2019-03,1,1943.19,1,2019-03-01,2019-03-01,2019Q1,2019Q1
63048,2020-01,2020-01,1,1912.94,1,2020-01-01,2020-01-01,2020Q1,2020Q1
64632,2018-01,2018-01,1,1778.01,1,2018-01-01,2018-01-01,2018Q1,2018Q1
87542,2020-05,2020-05,1,37.03,1,2020-05-01,2020-05-01,2020Q2,2020Q2
G0250,2022-04,2023-08,2,48.129999999999995,2,2022-04-01,2023-08-01,2022Q2,2023Q3
G9579,2018-03,2018-03,1,24.5,1,2018-03-01,2018-03-01,2018Q1,2018Q1
A4580,2022-11,2022-11,1,22.5,1,2022-11-01,2022-11-01,2022Q4,2022Q4
85032,2018-06,2023-03,3,35.28,3,2018-06-01,2023-03-01,2018Q2,2023Q1
J0697,2018-12,2023-11,4,17.46,4,2018-12-01,2023-11-01,2018Q4,2023Q4
P9615,2020-03,2023-06,2,4.2,1,2020-03-01,2023-06-01,2020Q1,2023Q2
A6455,2020-12,2023-09,2,1.67,2,2020-12-01,2023-09-01,2020Q4,2023Q3
B4083,2018-02,2023-12,2,1.57,2,2018-02-01,2023-12-01,2018Q1,2023Q4
D9972,2019-03,2019-03,1,0.0,1,2019-03-01,2019-03-01,2019Q1,2019Q1
91309,2022-08,2022-08,1,0.0,1,2022-08-01,2022-08-01,2022Q3,2022Q3
11300,2018-06,2023-09,2,1207.65,2,2018-06-01,2023-09-01,2018Q2,2023Q3
52005,2020-07,2020-07,1,595.42,1,2020-07-01,2020-07-01,2020Q3,2020Q3
Z6306,2022-01,2022-01,1,572.26,1,2022-01-01,2022-01-01,2022Q1,2022Q1
A7523,2019-06,2022-10,2,745.6400000000001,1,2019-06-01,2022-10-01,2019Q2,2022Q4
S8186,2018-09,2019-03,2,389.16999999999996,2,2018-09-01,2019-03-01,2018Q3,2019Q1
E2228,2021-02,2021-02,1,243.72,1,2021-02-01,2021-02-01,2021Q1,2021Q1
S5553,2019-08,2019-08,1,238.97,1,2019-08-01,2019-08-01,2019Q3,2019Q3
G2064,2021-03,2021-03,1,200.85,1,2021-03-01,2021-03-01,2021Q1,2021Q1
ATP23,2023-02,2023-02,1,190.35,1,2023-02-01,2023-02-01,2023Q1,2023Q1
71111,2024-07,2024-07,1,187.49,1,2024-07-01,2024-07-01,2024Q3,2024Q3
91035,2019-01,2019-01,1,185.0,1,2019-01-01,2019-01-01,2019Q1,2019Q1
68841,2023-05,2023-05,1,170.15,1,2023-05-01,2023-05-01,2023Q2,2023Q2
3324F,2023-01,2023-06,2,0.0,1,2023-01-01,2023-06-01,2023Q1,2023Q2
G8994,2018-02,2018-12,2,0.0,2,2018-02-01,2018-12-01,2018Q1,2018Q4
0610,2019-09,2022-12,4,0.0,3,2019-09-01,2022-12-01,2019Q3,2022Q4
4060F,2019-10,2019-10,1,0.0,1,2019-10-01,2019-10-01,2019Q4,2019Q4
86353,2018-04,2018-04,1,0.0,1,2018-04-01,2018-04-01,2018Q2,2018Q2
11256,2024-06,2024-06,1,0.0,2,2024-06-01,2024-06-01,2024Q2,2024Q2
84228,2018-03,2018-03,1,0.0,1,2018-03-01,2018-03-01,2018Q1,2018Q1
D0024,2023-03,2023-03,1,0.0,1,2023-03-01,2023-03-01,2023Q1,2023Q1
H004,2019-04,2019-04,1,0.0,1,2019-04-01,2019-04-01,2019Q2,2019Q2
V5362,2024-04,2024-04,1,0.0,1,2024-04-01,2024-04-01,2024Q2,2024Q2
G8992,2018-05,2018-05,1,0.0,1,2018-05-01,2018-05-01,2018Q2,2018Q2
99383,2018-01,2024-12,80,568609.75,291,2018-01-01,2024-12-01,2018Q1,2024Q4
H0004,2018-01,2024-12,84,68277050.09999995,2389,2018-01-01,2024-12-01,2018Q1,2024Q4
99282,2018-01,2024-12,84,26496546.639999997,2460,2018-01-01,2024-12-01,2018Q1,2024Q4
C1769,2018-02,2024-11,82,289889.41,282,2018-02-01,2024-11-01,2018Q1,2024Q4
J0574,2018-01,2024-12,59,806030.5300000001,49,2018-01-01,2024-12-01,2018Q1,2024Q4
71045,2018-01,2024-12,84,9501166.799999999,4883,2018-01-01,2024-12-01,2018Q1,2024Q4
87486,2018-01,2024-12,80,1108195.9699999997,271,2018-01-01,2024-12-01,2018Q1,2024Q4
S9129,2018-01,2024-10,63,1817447.9099999997,81,2018-01-01,2024-10-01,2018Q1,2024Q4
92567,2018-01,2024-12,84,1031613.5,1030,2018-01-01,2024-12-01,2018Q1,2024Q4
D0150,2018-01,2024-12,84,17248467.16000001,9013,2018-01-01,2024-12-01,2018Q1,2024Q4
T1021,2018-01,2024-12,67,3560237.0300000003,109,2018-01-01,2024-12-01,2018Q1,2024Q4
97162,2018-01,2024-12,84,1652716.1100000003,745,2018-01-01,2024-12-01,2018Q1,2024Q4
92508,2018-01,2024-12,83,14695251.920000006,2221,2018-01-01,2024-12-01,2018Q1,2024Q4
A6260,2018-02,2024-06,30,77262.34999999999,33,2018-02-01,2024-06-01,2018Q1,2024Q2
76816,2018-01,2024-12,84,7749743.500000001,1463,2018-01-01,2024-12-01,2018Q1,2024Q4
80053,2018-01,2024-12,84,19812098.929999992,5041,2018-01-01,2024-12-01,2018Q1,2024Q4
87651,2018-01,2024-12,84,2941508.7800000003,1426,2018-01-01,2024-12-01,2018Q1,2024Q4
71275,2018-01,2024-12,84,5392486.740000001,996,2018-01-01,2024-12-01,2018Q1,2024Q4
T1005,2018-01,2024-12,84,16337293.250000006,450,2018-01-01,2024-12-01,2018Q1,2024Q4
B4160,2018-01,2024-12,83,4978724.72,248,2018-01-01,2024-12-01,2018Q1,2024Q4
Q5001,2018-02,2024-10,80,2524143.3200000003,392,2018-02-01,2024-10-01,2018Q1,2024Q4
L3000,2018-01,2024-10,65,1731920.65,95,2018-01-01,2024-10-01,2018Q1,2024Q4
95165,2018-01,2024-12,84,4101283.3099999996,363,2018-01-01,2024-12-01,2018Q1,2024Q4
D4355,2018-01,2024-12,75,495516.1699999999,145,2018-01-01,2024-12-01,2018Q1,2024Q4
92523,2018-01,2024-12,83,2172877.0700000003,484,2018-01-01,2024-12-01,2018Q1,2024Q4
T1004,2018-01,2024-12,75,8289847.519999995,178,2018-01-01,2024-12-01,2018Q1,2024Q4
94640,2018-01,2024-12,84,2405861.9999999995,1267,2018-01-01,2024-12-01,2018Q1,2024Q4
58300,2018-01,2024-12,59,332244.26999999996,74,2018-01-01,2024-12-01,2018Q1,2024Q4
92526,2018-01,2024-12,82,1815487.1200000006,259,2018-01-01,2024-12-01,2018Q1,2024Q4
H0033,2018-02,2024-10,69,1820840.5399999998,115,2018-02-01,2024-10-01,2018Q1,2024Q4
99468,2018-03,2024-09,31,502338.19000000024,30,2018-03-01,2024-09-01,2018Q1,2024Q3
D7310,2018-07,2024-08,24,172910.94000000003,23,2018-07-01,2024-08-01,2018Q3,2024Q3
T2001,2018-02,2024-12,76,969943.0600000002,129,2018-02-01,2024-12-01,2018Q1,2024Q4
J7300,2018-03,2024-07,15,187588.55,12,2018-03-01,2024-07-01,2018Q1,2024Q3
R0070,2018-01,2024-11,73,966475.0499999999,132,2018-01-01,2024-11-01,2018Q1,2024Q4
L9900,2023-08,2023-08,1,8026.68,1,2023-08-01,2023-08-01,2023Q3,2023Q3
64615,2018-01,2024-12,72,650788.5399999999,155,2018-01-01,2024-12-01,2018Q1,2024Q4
86780,2018-01,2024-12,84,970377.4000000001,626,2018-01-01,2024-12-01,2018Q1,2024Q4
92065,2018-01,2024-09,42,251085.17,37,2018-01-01,2024-09-01,2018Q1,2024Q3
G0396,2018-03,2024-12,66,2281536.55,107,2018-03-01,2024-12-01,2018Q1,2024Q4
D5120,2018-01,2024-11,43,687523.4700000001,47,2018-01-01,2024-11-01,2018Q1,2024Q4
75574,2019-07,2024-11,36,216390.52000000005,50,2019-07-01,2024-11-01,2019Q3,2024Q4
92060,2018-01,2024-12,83,1068480.9599999995,423,2018-01-01,2024-12-01,2018Q1,2024Q4
99304,2018-01,2024-11,68,114278.74999999999,122,2018-01-01,2024-11-01,2018Q1,2024Q4
S9131,2018-01,2024-10,72,1747154.59,113,2018-01-01,2024-10-01,2018Q1,2024Q4
96415,2018-01,2024-11,80,1992195.3199999996,253,2018-01-01,2024-11-01,2018Q1,2024Q4
D5130,2018-02,2024-10,7,129596.34,8,2018-02-01,2024-10-01,2018Q1,2024Q4
H2000,2018-02,2024-12,82,4584527.82,343,2018-02-01,2024-12-01,2018Q1,2024Q4
87428,2020-12,2024-12,49,2381099.2099999995,872,2020-12-01,2024-12-01,2020Q4,2024Q4
B4088,2018-01,2024-12,81,1037231.7600000002,162,2018-01-01,2024-12-01,2018Q1,2024Q4
99344,2018-08,2024-10,33,310726.11,33,2018-08-01,2024-10-01,2018Q3,2024Q4
A4253,2018-01,2024-12,84,1551823.42,676,2018-01-01,2024-12-01,2018Q1,2024Q4
A0380,2018-01,2024-12,79,4689285.759999998,157,2018-01-01,2024-12-01,2018Q1,2024Q4
