HCPCS_CODE,first_seen,last_seen,months_active,total_paid,provider_count,first_dt,last_dt,first_quarter,last_quarter
98980,2022-04,2024-11,30,212370.77,40,2022-04-01,2024-11-01,2022Q2,2024Q4
87276,2018-01,2024-12,84,3939534.059999998,684,2018-01-01,2024-12-01,2018Q1,2024Q4
A6214,2018-01,2024-11,59,201465.42,11,2018-01-01,2024-11-01,2018Q1,2024Q4
93243,2021-01,2024-12,48,9153136.3,47,2021-01-01,2024-12-01,2021Q1,2024Q4
A6224,2018-01,2024-10,58,299751.94,11,2018-01-01,2024-10-01,2018Q1,2024Q4
99356,2018-01,2022-12,60,2911720.2399999993,303,2018-01-01,2022-12-01,2018Q1,2022Q4
A4456,2018-01,2024-12,84,4140722.72,323,2018-01-01,2024-12-01,2018Q1,2024Q4
81540,2019-01,2024-08,24,197009.39999999997,1,2019-01-01,2024-08-01,2019Q1,2024Q3
ATP14,2018-01,2024-12,84,4918149.500000001,136,2018-01-01,2024-12-01,2018Q1,2024Q4
A4349,2018-01,2024-12,84,4855999.000000001,153,2018-01-01,2024-12-01,2018Q1,2024Q4
45500,2019-01,2019-12,11,291672.19999999995,6,2019-01-01,2019-12-01,2019Q1,2019Q4
84999,2018-01,2024-12,84,520630.12000000005,62,2018-01-01,2024-12-01,2018Q1,2024Q4
Q9965,2018-01,2024-12,84,942091.37,249,2018-01-01,2024-12-01,2018Q1,2024Q4
C1763,2018-06,2023-10,23,67463.41,7,2018-06-01,2023-10-01,2018Q2,2023Q4
76826,2018-01,2024-12,84,1474473.2699999996,36,2018-01-01,2024-12-01,2018Q1,2024Q4
15003,2018-01,2024-08,53,522168.46,11,2018-01-01,2024-08-01,2018Q1,2024Q3
G0123,2018-01,2024-12,84,2061646.3800000006,281,2018-01-01,2024-12-01,2018Q1,2024Q4
J7324,2018-01,2024-12,83,1271888.59,68,2018-01-01,2024-12-01,2018Q1,2024Q4
62328,2020-01,2024-10,54,186863.64,25,2020-01-01,2024-10-01,2020Q1,2024Q4
L0455,2018-01,2022-06,25,155523.31,2,2018-01-01,2022-06-01,2018Q1,2022Q2
73620,2018-01,2024-12,84,5436514.750000003,1247,2018-01-01,2024-12-01,2018Q1,2024Q4
Z4304,2018-01,2024-12,84,3539406.5100000035,53,2018-01-01,2024-12-01,2018Q1,2024Q4
D1515,2018-01,2020-01,16,440907.63000000006,46,2018-01-01,2020-01-01,2018Q1,2020Q1
15823,2019-04,2024-08,36,664484.92,4,2019-04-01,2024-08-01,2019Q2,2024Q3
97003,2018-01,2022-01,46,918644.7099999998,171,2018-01-01,2022-01-01,2018Q1,2022Q1
J2003,2024-08,2024-12,5,84304.58,694,2024-08-01,2024-12-01,2024Q3,2024Q4
V2756,2018-01,2024-12,84,220706.38000000003,526,2018-01-01,2024-12-01,2018Q1,2024Q4
C8928,2018-01,2024-11,76,586693.24,17,2018-01-01,2024-11-01,2018Q1,2024Q4
73200,2018-01,2024-12,82,779861.9,106,2018-01-01,2024-12-01,2018Q1,2024Q4
99464,2018-01,2024-12,84,13324153.950000003,507,2018-01-01,2024-12-01,2018Q1,2024Q4
G8952,2018-01,2024-11,83,80152.79000000001,368,2018-01-01,2024-11-01,2018Q1,2024Q4
L2999,2018-01,2024-11,82,821802.2999999999,39,2018-01-01,2024-11-01,2018Q1,2024Q4
11440,2020-09,2024-10,15,27657.63,3,2020-09-01,2024-10-01,2020Q3,2024Q4
L0174,2018-01,2024-11,82,1218909.47,30,2018-01-01,2024-11-01,2018Q1,2024Q4
A5200,2018-01,2024-12,84,550813.86,32,2018-01-01,2024-12-01,2018Q1,2024Q4
99429,2018-01,2024-12,84,16487278.67999999,1414,2018-01-01,2024-12-01,2018Q1,2024Q4
86747,2018-01,2024-12,84,1028338.6700000002,78,2018-01-01,2024-12-01,2018Q1,2024Q4
Z6006,2018-08,2021-12,9,61770.520000000004,1,2018-08-01,2021-12-01,2018Q3,2021Q4
S9355,2021-01,2024-10,38,220418.47,3,2021-01-01,2024-10-01,2021Q1,2024Q4
L3982,2018-05,2024-11,68,587939.9600000001,15,2018-05-01,2024-11-01,2018Q2,2024Q4
J7507,2018-01,2024-12,84,2682090.0900000003,243,2018-01-01,2024-12-01,2018Q1,2024Q4
V2215,2020-01,2024-08,26,33774.37,2,2020-01-01,2024-08-01,2020Q1,2024Q3
M0246,2021-03,2022-04,10,114111.82,5,2021-03-01,2022-04-01,2021Q1,2022Q2
49905,2019-01,2024-03,9,24964.36,4,2019-01-01,2024-03-01,2019Q1,2024Q1
J2795,2018-01,2024-12,84,1023028.8300000001,712,2018-01-01,2024-12-01,2018Q1,2024Q4
E0635,2018-01,2024-11,81,1011889.9699999999,37,2018-01-01,2024-11-01,2018Q1,2024Q4
G0471,2018-01,2024-12,84,520259.51999999996,191,2018-01-01,2024-12-01,2018Q1,2024Q4
87797,2018-01,2024-12,84,605736.3799999999,58,2018-01-01,2024-12-01,2018Q1,2024Q4
62311,2018-02,2018-12,4,22412.739999999998,1,2018-02-01,2018-12-01,2018Q1,2018Q4
87205,2018-01,2024-12,84,5896214.080000006,2419,2018-01-01,2024-12-01,2018Q1,2024Q4
93797,2018-03,2024-11,70,545507.51,38,2018-03-01,2024-11-01,2018Q1,2024Q4
70470,2018-01,2024-11,73,391711.74000000005,42,2018-01-01,2024-11-01,2018Q1,2024Q4
A4450,2018-01,2024-12,84,2029094.29,388,2018-01-01,2024-12-01,2018Q1,2024Q4
90585,2018-01,2020-02,15,25867.14,6,2018-01-01,2020-02-01,2018Q1,2020Q1
99135,2018-05,2024-10,17,23061.41,7,2018-05-01,2024-10-01,2018Q2,2024Q4
84105,2018-01,2024-12,84,176012.42000000004,39,2018-01-01,2024-12-01,2018Q1,2024Q4
K0462,2018-01,2024-10,75,287746.94999999995,22,2018-01-01,2024-10-01,2018Q1,2024Q4
49465,2018-01,2024-11,59,202840.48999999996,17,2018-01-01,2024-11-01,2018Q1,2024Q4
87468,2023-01,2024-12,24,237702.6,106,2023-01-01,2024-12-01,2023Q1,2024Q4
L3332,2018-01,2024-11,73,362422.53,22,2018-01-01,2024-11-01,2018Q1,2024Q4
92593,2018-01,2024-12,84,1092141.6099999999,158,2018-01-01,2024-12-01,2018Q1,2024Q4
X5621,2018-01,2024-12,56,1108748.3,24,2018-01-01,2024-12-01,2018Q1,2024Q4
11305,2018-01,2024-11,83,669171.6000000001,80,2018-01-01,2024-11-01,2018Q1,2024Q4
E0373,2018-01,2024-11,60,751695.6000000002,10,2018-01-01,2024-11-01,2018Q1,2024Q4
K0019,2018-01,2024-12,84,316199.82999999996,91,2018-01-01,2024-12-01,2018Q1,2024Q4
92342,2018-01,2024-12,84,889676.9299999998,228,2018-01-01,2024-12-01,2018Q1,2024Q4
0060U,2019-12,2024-07,29,53373.18,2,2019-12-01,2024-07-01,2019Q4,2024Q3
99459,2024-01,2024-12,12,1644163.4400000002,792,2024-01-01,2024-12-01,2024Q1,2024Q4
78580,2018-02,2024-03,45,74657.56999999999,56,2018-02-01,2024-03-01,2018Q1,2024Q1
D7530,2018-01,2024-06,17,35933.42,4,2018-01-01,2024-06-01,2018Q1,2024Q2
88271,2018-01,2024-11,83,1063258.6099999999,77,2018-01-01,2024-11-01,2018Q1,2024Q4
98976,2022-02,2024-11,27,133748.41,20,2022-02-01,2024-11-01,2022Q1,2024Q4
X4530,2018-01,2024-12,79,360782.1099999999,10,2018-01-01,2024-12-01,2018Q1,2024Q4
00630,2018-01,2024-09,69,375589.58,35,2018-01-01,2024-09-01,2018Q1,2024Q3
24530,2018-02,2024-05,41,214928.46999999994,7,2018-02-01,2024-05-01,2018Q1,2024Q2
80330,2018-01,2024-12,84,135310.31000000003,26,2018-01-01,2024-12-01,2018Q1,2024Q4
X3922,2018-01,2024-11,81,1581199.5700000005,103,2018-01-01,2024-11-01,2018Q1,2024Q4
S9452,2018-01,2024-12,84,554552.22,310,2018-01-01,2024-12-01,2018Q1,2024Q4
82270,2018-01,2024-12,84,383908.51999999984,819,2018-01-01,2024-12-01,2018Q1,2024Q4
11047,2018-01,2024-12,62,349863.34,9,2018-01-01,2024-12-01,2018Q1,2024Q4
A7001,2018-01,2024-12,82,339307.57999999996,15,2018-01-01,2024-12-01,2018Q1,2024Q4
E0243,2018-01,2024-11,83,513450.6100000001,41,2018-01-01,2024-11-01,2018Q1,2024Q4
29882,2019-02,2022-12,5,18519.0,2,2019-02-01,2022-12-01,2019Q1,2022Q4
99316,2018-01,2024-11,83,1166303.81,280,2018-01-01,2024-11-01,2018Q1,2024Q4
64646,2018-05,2024-11,51,53186.740000000005,9,2018-05-01,2024-11-01,2018Q2,2024Q4
81283,2018-02,2024-05,43,34697.909999999996,17,2018-02-01,2024-05-01,2018Q1,2024Q2
89220,2018-01,2024-11,70,66225.01,31,2018-01-01,2024-11-01,2018Q1,2024Q4
43270,2018-01,2023-12,22,92059.48,4,2018-01-01,2023-12-01,2018Q1,2023Q4
85013,2018-01,2024-12,84,584384.1100000002,213,2018-01-01,2024-12-01,2018Q1,2024Q4
V2109,2018-01,2024-12,84,427915.82999999996,29,2018-01-01,2024-12-01,2018Q1,2024Q4
72052,2018-01,2024-12,84,849956.4499999998,187,2018-01-01,2024-12-01,2018Q1,2024Q4
D0383,2019-05,2024-12,33,100959.19,29,2019-05-01,2024-12-01,2019Q2,2024Q4
91307,2021-11,2023-10,23,242532.49000000005,3045,2021-11-01,2023-10-01,2021Q4,2023Q4
64505,2018-01,2024-04,48,171724.4,15,2018-01-01,2024-04-01,2018Q1,2024Q2
72083,2018-01,2024-11,79,197318.31000000006,58,2018-01-01,2024-11-01,2018Q1,2024Q4
D0273,2018-01,2024-12,83,609043.9399999998,123,2018-01-01,2024-12-01,2018Q1,2024Q4
L3360,2018-04,2024-12,58,277772.47000000003,6,2018-04-01,2024-12-01,2018Q2,2024Q4
12013,2018-01,2024-10,78,282004.82999999996,73,2018-01-01,2024-10-01,2018Q1,2024Q4
83519,2018-01,2024-12,84,959508.9199999997,154,2018-01-01,2024-12-01,2018Q1,2024Q4
86723,2023-04,2024-12,18,21201.21,2,2023-04-01,2024-12-01,2023Q2,2024Q4
99140,2018-01,2024-12,84,302175.81999999995,166,2018-01-01,2024-12-01,2018Q1,2024Q4
J0500,2018-01,2024-11,83,428944.75999999995,238,2018-01-01,2024-11-01,2018Q1,2024Q4
G0269,2018-01,2024-09,21,24587.68,7,2018-01-01,2024-09-01,2018Q1,2024Q3
V2201,2018-01,2024-12,82,258823.75,34,2018-01-01,2024-12-01,2018Q1,2024Q4
81375,2018-01,2021-05,14,34103.03,4,2018-01-01,2021-05-01,2018Q1,2021Q2
81338,2021-01,2024-12,47,168422.53000000003,17,2021-01-01,2024-12-01,2021Q1,2024Q4
82952,2018-01,2024-12,84,1173592.0700000003,486,2018-01-01,2024-12-01,2018Q1,2024Q4
74740,2018-03,2024-10,49,84377.45,14,2018-03-01,2024-10-01,2018Q1,2024Q4
Z6406,2018-01,2024-12,84,512592.0200000002,383,2018-01-01,2024-12-01,2018Q1,2024Q4
0279,2018-01,2024-11,72,162798.57,6,2018-01-01,2024-11-01,2018Q1,2024Q4
49424,2018-01,2024-11,40,17276.260000000002,5,2018-01-01,2024-11-01,2018Q1,2024Q4
87071,2018-01,2024-11,83,349665.82000000007,140,2018-01-01,2024-11-01,2018Q1,2024Q4
Z0108,2018-01,2019-05,14,28500.980000000003,6,2018-01-01,2019-05-01,2018Q1,2019Q2
G8734,2018-01,2024-12,84,39711.47,231,2018-01-01,2024-12-01,2018Q1,2024Q4
96522,2018-01,2024-06,48,94934.33000000002,7,2018-01-01,2024-06-01,2018Q1,2024Q2
84540,2018-01,2024-12,84,230129.18,133,2018-01-01,2024-12-01,2018Q1,2024Q4
56515,2018-11,2020-09,11,38446.97,2,2018-11-01,2020-09-01,2018Q4,2020Q3
D5410,2018-01,2024-12,84,619038.6000000001,96,2018-01-01,2024-12-01,2018Q1,2024Q4
L3350,2018-02,2024-12,76,124261.1,9,2018-02-01,2024-12-01,2018Q1,2024Q4
G8950,2018-01,2024-12,84,45543.810000000005,756,2018-01-01,2024-12-01,2018Q1,2024Q4
85305,2018-01,2024-11,83,112515.59,36,2018-01-01,2024-11-01,2018Q1,2024Q4
93462,2018-02,2019-10,12,20673.48,1,2018-02-01,2019-10-01,2018Q1,2019Q4
67966,2022-07,2023-08,2,4295.110000000001,1,2022-07-01,2023-08-01,2022Q3,2023Q3
Z6404,2018-01,2024-12,84,114279.12999999999,81,2018-01-01,2024-12-01,2018Q1,2024Q4
87181,2018-01,2024-12,84,170094.79999999996,140,2018-01-01,2024-12-01,2018Q1,2024Q4
62264,2018-01,2021-12,10,40009.72,3,2018-01-01,2021-12-01,2018Q1,2021Q4
80322,2018-01,2024-08,44,47133.47,7,2018-01-01,2024-08-01,2018Q1,2024Q3
15005,2021-03,2021-10,4,8881.64,2,2021-03-01,2021-10-01,2021Q1,2021Q4
A5131,2018-01,2024-12,84,370490.46,44,2018-01-01,2024-12-01,2018Q1,2024Q4
86835,2018-01,2024-10,67,156389.28999999998,10,2018-01-01,2024-10-01,2018Q1,2024Q4
99474,2020-04,2024-10,32,19452.47,16,2020-04-01,2024-10-01,2020Q2,2024Q4
A4398,2018-01,2024-11,78,68726.48000000001,14,2018-01-01,2024-11-01,2018Q1,2024Q4
E0621,2018-01,2024-10,72,78669.93999999999,20,2018-01-01,2024-10-01,2018Q1,2024Q4
G9557,2018-01,2024-12,84,108076.89000000001,402,2018-01-01,2024-12-01,2018Q1,2024Q4
94780,2018-05,2023-06,31,26786.589999999997,9,2018-05-01,2023-06-01,2018Q2,2023Q2
93283,2018-01,2024-11,82,116709.31000000001,67,2018-01-01,2024-11-01,2018Q1,2024Q4
67820,2018-01,2024-11,83,387430.79,77,2018-01-01,2024-11-01,2018Q1,2024Q4
D9212,2018-01,2024-08,34,50849.29,9,2018-01-01,2024-08-01,2018Q1,2024Q3
3072F,2018-01,2024-12,84,129376.23000000001,929,2018-01-01,2024-12-01,2018Q1,2024Q4
81245,2018-01,2024-05,42,64298.41999999999,6,2018-01-01,2024-05-01,2018Q1,2024Q2
L7520,2018-02,2024-10,69,121271.5,9,2018-02-01,2024-10-01,2018Q1,2024Q4
1030F,2018-01,2024-12,84,15742.220000000001,261,2018-01-01,2024-12-01,2018Q1,2024Q4
0173A,2022-12,2023-08,9,101495.34000000001,81,2022-12-01,2023-08-01,2022Q4,2023Q3
92541,2018-01,2024-11,76,101476.19,27,2018-01-01,2024-11-01,2018Q1,2024Q4
A7004,2018-01,2024-12,84,71572.71000000002,130,2018-01-01,2024-12-01,2018Q1,2024Q4
85302,2018-01,2024-12,83,84982.62999999999,27,2018-01-01,2024-12-01,2018Q1,2024Q4
87305,2018-01,2024-12,83,65262.3,32,2018-01-01,2024-12-01,2018Q1,2024Q4
A7006,2018-01,2024-12,82,122468.09999999998,54,2018-01-01,2024-12-01,2018Q1,2024Q4
87516,2018-10,2024-12,39,32015.03,9,2018-10-01,2024-12-01,2018Q4,2024Q4
36513,2019-06,2019-08,2,2571.58,1,2019-06-01,2019-08-01,2019Q2,2019Q3
86606,2018-01,2024-11,83,78832.99999999999,33,2018-01-01,2024-11-01,2018Q1,2024Q4
0164A,2023-01,2023-09,9,40178.549999999996,22,2023-01-01,2023-09-01,2023Q1,2023Q3
E1070,2019-04,2019-08,5,2828.22,1,2019-04-01,2019-08-01,2019Q2,2019Q3
65205,2018-01,2024-11,80,80054.04000000001,18,2018-01-01,2024-11-01,2018Q1,2024Q4
92545,2018-01,2024-10,76,67788.71999999999,21,2018-01-01,2024-10-01,2018Q1,2024Q4
Z4315,2018-01,2024-11,33,43945.82,5,2018-01-01,2024-11-01,2018Q1,2024Q4
ATP12,2018-01,2024-11,79,56834.79000000001,20,2018-01-01,2024-11-01,2018Q1,2024Q4
0507T,2020-04,2024-10,40,4181.500000000001,8,2020-04-01,2024-10-01,2020Q2,2024Q4
78267,2018-02,2024-12,68,30659.51,15,2018-02-01,2024-12-01,2018Q1,2024Q4
20560,2020-01,2024-11,56,58824.21,29,2020-01-01,2024-11-01,2020Q1,2024Q4
38505,2019-01,2023-07,14,24487.71,4,2019-01-01,2023-07-01,2019Q1,2023Q3
G8418,2018-01,2024-12,84,47099.73,535,2018-01-01,2024-12-01,2018Q1,2024Q4
Z4314,2018-01,2024-08,43,24746.77,5,2018-01-01,2024-08-01,2018Q1,2024Q3
J3470,2018-02,2024-11,43,4366.65,8,2018-02-01,2024-11-01,2018Q1,2024Q4
0038U,2019-12,2024-11,38,17378.34,11,2019-12-01,2024-11-01,2019Q4,2024Q4
49084,2018-01,2023-07,19,5303.52,5,2018-01-01,2023-07-01,2018Q1,2023Q3
85362,2018-01,2024-10,80,29405.579999999998,35,2018-01-01,2024-10-01,2018Q1,2024Q4
G0083,2023-04,2024-10,15,2229.4700000000003,3,2023-04-01,2024-10-01,2023Q2,2024Q4
G0323,2023-02,2024-11,20,19732.18,9,2023-02-01,2024-11-01,2023Q1,2024Q4
E2100,2018-01,2024-05,26,27893.359999999997,4,2018-01-01,2024-05-01,2018Q1,2024Q2
E1355,2018-01,2024-04,44,1329.42,7,2018-01-01,2024-04-01,2018Q1,2024Q2
29131,2018-03,2024-08,39,16776.23,8,2018-03-01,2024-08-01,2018Q1,2024Q3
L3510,2018-04,2024-09,15,6606.049999999999,2,2018-04-01,2024-09-01,2018Q2,2024Q3
K0672,2020-01,2021-02,3,567.54,1,2020-01-01,2021-02-01,2020Q1,2021Q1
Z6402,2018-01,2024-12,73,2691.33,177,2018-01-01,2024-12-01,2018Q1,2024Q4
83625,2018-01,2024-11,83,54926.11000000001,33,2018-01-01,2024-11-01,2018Q1,2024Q4
M0540,2022-06,2024-09,18,4841.469999999999,1,2022-06-01,2024-09-01,2022Q2,2024Q3
90748,2018-03,2024-01,34,1188.1299999999999,8,2018-03-01,2024-01-01,2018Q1,2024Q1
J2770,2018-02,2021-09,10,10671.32,6,2018-02-01,2021-09-01,2018Q1,2021Q3
Q4039,2018-04,2021-07,18,3774.56,1,2018-04-01,2021-07-01,2018Q2,2021Q3
82355,2018-02,2024-11,41,11528.740000000002,2,2018-02-01,2024-11-01,2018Q1,2024Q4
80422,2018-10,2024-10,56,5130.5199999999995,10,2018-10-01,2024-10-01,2018Q4,2024Q4
80400,2018-01,2024-11,44,21135.600000000002,8,2018-01-01,2024-11-01,2018Q1,2024Q4
85230,2018-06,2024-10,51,11685.109999999999,15,2018-06-01,2024-10-01,2018Q2,2024Q4
J1836,2023-07,2024-11,17,19727.850000000006,201,2023-07-01,2024-11-01,2023Q3,2024Q4
88319,2018-01,2023-08,28,394452.29000000004,5,2018-01-01,2023-08-01,2018Q1,2023Q3
74250,2018-03,2024-10,39,12664.670000000004,10,2018-03-01,2024-10-01,2018Q1,2024Q4
A9561,2018-01,2024-10,58,11590.270000000002,17,2018-01-01,2024-10-01,2018Q1,2024Q4
G9664,2018-01,2024-12,84,6007.209999999999,382,2018-01-01,2024-12-01,2018Q1,2024Q4
85210,2018-02,2024-10,50,6661.999999999999,5,2018-02-01,2024-10-01,2018Q1,2024Q4
84431,2018-02,2024-10,34,1192.9099999999999,3,2018-02-01,2024-10-01,2018Q1,2024Q4
G9327,2018-01,2021-01,37,2680.4599999999996,62,2018-01-01,2021-01-01,2018Q1,2021Q1
83500,2018-04,2021-09,19,4132.02,1,2018-04-01,2021-09-01,2018Q2,2021Q3
APT04,2018-02,2024-09,35,6889.020000000001,3,2018-02-01,2024-09-01,2018Q1,2024Q3
82387,2018-02,2024-10,51,1209.0299999999997,4,2018-02-01,2024-10-01,2018Q1,2024Q4
X4106,2018-03,2024-04,7,673.8700000000001,5,2018-03-01,2024-04-01,2018Q1,2024Q2
71120,2018-03,2023-05,5,362.84000000000003,1,2018-03-01,2023-05-01,2018Q1,2023Q2
G9305,2019-10,2022-04,9,86.86,1,2019-10-01,2022-04-01,2019Q4,2022Q2
C1884,2021-05,2021-05,1,64.46,1,2021-05-01,2021-05-01,2021Q2,2021Q2
88155,2018-06,2024-09,9,272.9,6,2018-06-01,2024-09-01,2018Q2,2024Q3
A4620,2018-01,2024-12,82,11149.31,24,2018-01-01,2024-12-01,2018Q1,2024Q4
J0613,2023-04,2024-11,20,4134.4,23,2023-04-01,2024-11-01,2023Q2,2024Q4
G8450,2018-01,2024-11,74,392.14,26,2018-01-01,2024-11-01,2018Q1,2024Q4
G2183,2021-04,2024-09,11,130.07999999999998,3,2021-04-01,2024-09-01,2021Q2,2024Q3
G8708,2018-01,2024-12,84,3512.4100000000003,80,2018-01-01,2024-12-01,2018Q1,2024Q4
G9583,2018-01,2021-12,48,168.94,48,2018-01-01,2021-12-01,2018Q1,2021Q4
J1110,2018-10,2024-04,10,3162.26,3,2018-10-01,2024-04-01,2018Q4,2024Q2
J2372,2023-07,2024-11,15,508.81,9,2023-07-01,2024-11-01,2023Q3,2024Q4
1035F,2018-01,2024-12,80,3794.88,257,2018-01-01,2024-12-01,2018Q1,2024Q4
3700F,2018-06,2024-12,61,2.24,27,2018-06-01,2024-12-01,2018Q2,2024Q4
G8473,2018-01,2024-11,83,9.870000000000001,60,2018-01-01,2024-11-01,2018Q1,2024Q4
M1171,2023-02,2024-12,23,0.06,12,2023-02-01,2024-12-01,2023Q1,2024Q4
G9459,2018-01,2024-11,83,27.130000000000003,110,2018-01-01,2024-11-01,2018Q1,2024Q4
3512F,2018-01,2024-11,82,535.21,34,2018-01-01,2024-11-01,2018Q1,2024Q4
0509F,2018-01,2024-12,84,1481.9199999999998,125,2018-01-01,2024-12-01,2018Q1,2024Q4
A9300,2019-02,2024-07,42,6357.42,19,2019-02-01,2024-07-01,2019Q1,2024Q3
4140F,2018-01,2024-12,78,24.76,37,2018-01-01,2024-12-01,2018Q1,2024Q4
90810,2018-01,2020-01,8,0.0,8,2018-01-01,2020-01-01,2018Q1,2020Q1
81344,2022-03,2024-10,11,500.65,5,2022-03-01,2024-10-01,2022Q1,2024Q4
1110F,2018-01,2024-12,41,0.0,18,2018-01-01,2024-12-01,2018Q1,2024Q4
3025F,2018-03,2022-02,9,0.0,2,2018-03-01,2022-02-01,2018Q1,2022Q1
1015F,2018-01,2024-10,35,66.64,8,2018-01-01,2024-10-01,2018Q1,2024Q4
D9912,2022-01,2024-08,15,8.0,4,2022-01-01,2024-08-01,2022Q1,2024Q3
11596,2018-02,2024-12,79,0.0,11,2018-02-01,2024-12-01,2018Q1,2024Q4
A7027,2018-03,2024-07,40,115701.8,4,2018-03-01,2024-07-01,2018Q1,2024Q3
A9597,2018-03,2021-11,9,19351.97,2,2018-03-01,2021-11-01,2018Q1,2021Q4
4559F,2018-01,2024-11,49,0.0,5,2018-01-01,2024-11-01,2018Q1,2024Q4
G9174,2018-01,2019-09,13,71.01,5,2018-01-01,2019-09-01,2018Q1,2019Q3
HH250,2024-01,2024-10,10,0.0,16,2024-01-01,2024-10-01,2024Q1,2024Q4
5000E,2018-05,2018-08,3,0.0,1,2018-05-01,2018-08-01,2018Q2,2018Q3
T2202,2024-05,2024-05,1,0.0,4,2024-05-01,2024-05-01,2024Q2,2024Q2
81320,2021-09,2024-11,36,212726.44999999998,13,2021-09-01,2024-11-01,2021Q3,2024Q4
4058F,2018-01,2024-09,51,1.5,5,2018-01-01,2024-09-01,2018Q1,2024Q3
G0409,2019-09,2021-02,11,0.0,2,2019-09-01,2021-02-01,2019Q3,2021Q1
G0321,2023-08,2024-11,14,0.0,14,2023-08-01,2024-11-01,2023Q3,2024Q4
M1008,2019-02,2022-01,5,0.0,6,2019-02-01,2022-01-01,2019Q1,2022Q1
HH623,2024-02,2024-09,6,0.0,5,2024-02-01,2024-09-01,2024Q1,2024Q3
4063F,2018-10,2024-10,17,0.0,7,2018-10-01,2024-10-01,2018Q4,2024Q4
6101F,2021-02,2024-10,18,0.0,2,2021-02-01,2024-10-01,2021Q1,2024Q4
LU400,2019-03,2021-05,12,0.0,1,2019-03-01,2021-05-01,2019Q1,2021Q2
D0600,2018-01,2023-05,7,0.0,4,2018-01-01,2023-05-01,2018Q1,2023Q2
81181,2023-06,2024-10,12,12112.880000000001,7,2023-06-01,2024-10-01,2023Q2,2024Q4
G0477,2018-01,2023-03,15,1507.8,10,2018-01-01,2023-03-01,2018Q1,2023Q1
Z0600,2018-02,2020-12,11,0.0,2,2018-02-01,2020-12-01,2018Q1,2020Q4
G9227,2019-07,2022-06,13,0.0,4,2019-07-01,2022-06-01,2019Q3,2022Q2
J2798,2024-07,2024-11,4,0.0,1,2024-07-01,2024-11-01,2024Q3,2024Q4
4196F,2021-05,2023-12,18,0.0,1,2021-05-01,2023-12-01,2021Q2,2023Q4
LU014,2019-08,2021-04,7,0.0,1,2019-08-01,2021-04-01,2019Q3,2021Q2
81595,2018-01,2024-12,54,4794855.869999999,2,2018-01-01,2024-12-01,2018Q1,2024Q4
J2427,2023-11,2024-10,6,0.0,2,2023-11-01,2024-10-01,2023Q4,2024Q4
81258,2019-01,2019-07,6,40226.799999999996,2,2019-01-01,2019-07-01,2019Q1,2019Q3
59414,2019-03,2023-03,23,2391.67,5,2019-03-01,2023-03-01,2019Q1,2023Q1
3KA11,2024-01,2024-08,5,0.0,1,2024-01-01,2024-08-01,2024Q1,2024Q3
D0416,2022-01,2022-01,1,0.0,1,2022-01-01,2022-01-01,2022Q1,2022Q1
90622,2022-08,2024-09,4,0.0,4,2022-08-01,2024-09-01,2022Q3,2024Q3
M0153,2021-04,2022-04,9,1014683.26,1,2021-04-01,2022-04-01,2021Q2,2022Q2
0129,2018-01,2022-12,16,2311328.0999999996,3,2018-01-01,2022-12-01,2018Q1,2022Q4
L1200,2018-04,2024-11,26,430608.36,14,2018-04-01,2024-11-01,2018Q2,2024Q4
26587,2024-10,2024-10,1,23017.03,1,2024-10-01,2024-10-01,2024Q4,2024Q4
36557,2018-01,2024-10,14,93641.93,4,2018-01-01,2024-10-01,2018Q1,2024Q4
J9074,2024-04,2024-05,2,16390.82,3,2024-04-01,2024-05-01,2024Q2,2024Q2
70492,2018-05,2024-07,38,220558.03999999998,8,2018-05-01,2024-07-01,2018Q2,2024Q3
26750,2019-08,2024-03,8,13073.12,3,2019-08-01,2024-03-01,2019Q3,2024Q1
75825,2019-04,2024-08,24,86729.13,7,2019-04-01,2024-08-01,2019Q2,2024Q3
96020,2018-05,2020-05,7,17490.88,3,2018-05-01,2020-05-01,2018Q2,2020Q2
54065,2018-02,2024-07,12,42626.020000000004,3,2018-02-01,2024-07-01,2018Q1,2024Q3
14061,2018-08,2022-06,2,9261.76,2,2018-08-01,2022-06-01,2018Q3,2022Q2
01230,2019-01,2024-05,14,34981.31,6,2019-01-01,2024-05-01,2019Q1,2024Q2
49320,2018-02,2024-06,17,57107.25,6,2018-02-01,2024-06-01,2018Q1,2024Q2
E0300,2022-01,2024-08,3,5997.67,1,2022-01-01,2024-08-01,2022Q1,2024Q3
81214,2018-01,2018-07,5,6168.56,1,2018-01-01,2018-07-01,2018Q1,2018Q3
L1600,2018-03,2021-09,2,2496.12,1,2018-03-01,2021-09-01,2018Q1,2021Q3
L3209,2018-04,2024-10,18,23283.579999999998,3,2018-04-01,2024-10-01,2018Q2,2024Q4
95981,2018-01,2024-09,19,15475.09,2,2018-01-01,2024-09-01,2018Q1,2024Q3
E0196,2020-05,2020-11,5,6534.04,1,2020-05-01,2020-11-01,2020Q2,2020Q4
86816,2019-01,2022-03,18,11462.300000000001,1,2019-01-01,2022-03-01,2019Q1,2022Q1
A7009,2021-08,2021-11,3,2075.4,1,2021-08-01,2021-11-01,2021Q3,2021Q4
80327,2018-01,2023-02,13,4866.4400000000005,6,2018-01-01,2023-02-01,2018Q1,2023Q1
0657,2020-01,2024-04,7,9276.0,7,2020-01-01,2024-04-01,2020Q1,2024Q2
