BILLING_PROVIDER_NPI_NUM,SERVICING_PROVIDER_NPI_NUM,shared_codes,shared_months,relationship_paid,relationship_claims,billing_total,concentration_pct,flag_concentrated,flag_broad,flag_any
1508072588,1558573873,15,41,2667973.1599999997,6865.0,19092803.96,13.973710543456496,False,True,True
1184259913,1023176054,24,60,2665883.58,39944.0,25796391.16,10.334327633137038,False,True,True
1487602736,1033400205,93,84,2622075.0099999993,30660.0,23348385.67,11.230219712230747,False,True,True
1699703827,1366574188,16,36,2618486.5100000002,12565.0,680079838.93,0.3850263395720982,False,True,True
1508235904,1225177710,3,12,2612993.3099999996,8762.0,2643408.0899999994,98.84941034586909,True,False,True
1669708756,1043282627,46,66,2605060.740000001,36091.0,2680859.700000001,97.17258758449762,True,True,True
1407897309,M859323000,174,56,2583606.2000000034,67093.0,61407661.25,4.207302716645968,False,True,True
1235406331,1285795518,30,78,2582664.3,63753.0,2582664.3,100.0,True,True,True
1780773408,1447440730,2,8,2565994.5700000003,533.0,2565994.5700000003,100.0,True,False,True
1578631172,1548404494,81,75,2540596.9400000013,39940.0,6834780.200000001,37.17159682764928,False,True,True
1568658821,1225241417,17,48,2535196.0599999996,11943.0,45438133.05,5.579445918718264,False,True,True
1508199258,1396864351,20,45,2532146.3299999996,10852.0,63170133.64,4.008454920216629,False,True,True
1487602736,1932490109,33,68,2529968.3,16095.0,23348385.67,10.835731153998877,False,True,True
1790099018,1962879197,1,14,2529029.5700000008,19889.0,2529029.5700000008,100.0,True,False,True
1033108766,1386657336,19,36,2505590.4199999995,40857.0,5016866.43,49.94333524641994,False,True,True
1699703827,1861517112,18,38,2500020.71,13055.0,680079838.93,0.36760694361023766,False,True,True
1740232115,1982600029,15,35,2488087.68,32486.0,8587726.21,28.972601351714495,False,True,True
1588741292,A565813600,27,47,2457746.3599999985,36665.0,7720961.679999999,31.83212741965064,False,True,True
1699703827,1740227545,16,19,2452367.7399999998,12126.0,680079838.93,0.36059997659369225,False,True,True
1356453484,1790385482,7,17,2435317.9900000007,13531.0,2435317.9900000007,100.0,True,False,True
1619053378,M968128100,2,6,2418207.1500000004,72359.0,2418207.1500000004,100.0,True,False,True
1558672279,1235528225,21,34,2408745.2199999993,14932.0,2481239.369999999,97.07830889367196,True,True,True
1083765689,1508822313,20,66,2405882.76,47868.0,52782377.07000001,4.558117488360399,False,True,True
1144700634,1225024326,1,5,2403836.58,2976.0,2403836.58,100.0,True,False,True
1063433720,1366812166,87,79,2403378.5599999996,34235.0,5728463.909999999,41.95502664867099,False,True,True
1083611156,1073694378,59,74,2402357.9,42894.0,6501115.53,36.95301043204196,False,True,True
1912976408,1164578795,50,76,2398822.589999999,47961.0,19342296.18,12.401953561647918,False,True,True
1982709572,1699869966,21,69,2388160.01,32990.0,3895958.9499999997,61.29838739702327,False,True,True
A982718800,M784450100,5,8,2381699.61,9661.0,2381699.61,100.0,True,False,True
1215913470,1104802354,180,54,2378815.8300000005,109722.0,11125769.59,21.381135127390323,False,True,True
1194833939,1578597886,10,47,2374937.77,47496.0,2374937.77,100.0,True,False,True
1699052191,1124198494,4,18,2373318.3299999996,9587.0,2376845.78,99.85159112847447,True,False,True
A705719901,A705719900,2,2,2367472.85,34568.0,2367472.85,100.0,True,False,True
1588927339,1225177710,7,17,2365377.76,9467.0,2365377.76,100.0,True,False,True
1144384389,1598772568,22,70,2355993.8899999997,147545.0,8122206.6499999985,29.006820332501636,False,True,True
1487602736,1790249837,72,58,2353893.769999999,24825.0,23348385.67,10.081612507474052,False,True,True
1932279072,1720159676,4,8,2334012.5700000003,7117.0,2358557.1300000004,98.9593400266713,True,False,True
1033196001,1659352276,77,45,2315811.43,35513.0,2910111.06,79.5781117027197,False,True,True
1083765689,1215990734,19,71,2314718.34,56406.0,52782377.07000001,4.385399954477646,False,True,True
1699703827,1992834659,14,32,2299464.3699999996,10695.0,680079838.93,0.3381168266387443,False,True,True
1992043053,1306895842,23,49,2291688.7099999995,23458.0,13061027.88,17.546005804866248,False,True,True
1417099789,1437215233,14,36,2291385.23,6206.0,140100552.9,1.6355290415131545,False,True,True
A931717100,A423525800,5,5,2290741.2799999993,12665.0,2290741.2799999993,100.0,True,False,True
