HCPCS_CODE,first_seen,last_seen,months_active,total_paid,provider_count,first_dt,last_dt,first_quarter,last_quarter
S4005,2018-01,2024-12,84,498091.62,23,2018-01-01,2024-12-01,2018Q1,2024Q4
92020,2018-01,2024-12,84,17211594.76,1619,2018-01-01,2024-12-01,2018Q1,2024Q4
L0628,2018-01,2024-11,83,512774.44999999995,14,2018-01-01,2024-11-01,2018Q1,2024Q4
A6251,2018-01,2024-12,84,2783396.0599999996,71,2018-01-01,2024-12-01,2018Q1,2024Q4
64616,2018-01,2024-11,83,1477555.1600000001,63,2018-01-01,2024-11-01,2018Q1,2024Q4
E2342,2018-04,2023-08,9,47778.87,2,2018-04-01,2023-08-01,2018Q2,2023Q3
W1002,2018-01,2024-12,84,1850518.6600000001,28,2018-01-01,2024-12-01,2018Q1,2024Q4
OP720,2018-01,2024-07,36,182510.32999999996,8,2018-01-01,2024-07-01,2018Q1,2024Q3
G0279,2018-01,2024-12,84,22025707.20999998,1684,2018-01-01,2024-12-01,2018Q1,2024Q4
82731,2018-01,2024-11,83,1845303.8400000003,250,2018-01-01,2024-11-01,2018Q1,2024Q4
36476,2018-01,2024-10,51,268710.38,8,2018-01-01,2024-10-01,2018Q1,2024Q4
V2303,2018-01,2024-12,84,1567714.06,80,2018-01-01,2024-12-01,2018Q1,2024Q4
0403,2018-01,2024-09,64,110476.79000000002,20,2018-01-01,2024-09-01,2018Q1,2024Q3
94015,2018-01,2022-10,32,165425.06000000003,3,2018-01-01,2022-10-01,2018Q1,2022Q4
15786,2020-03,2021-08,15,52829.91999999999,1,2020-03-01,2021-08-01,2020Q1,2021Q3
2022F,2018-01,2024-12,84,366002.9899999998,1184,2018-01-01,2024-12-01,2018Q1,2024Q4
0552,2019-08,2024-10,24,89156.27,8,2019-08-01,2024-10-01,2019Q3,2024Q4
76080,2018-01,2024-11,77,113662.84,10,2018-01-01,2024-11-01,2018Q1,2024Q4
D4921,2018-01,2024-12,83,121638.77000000002,138,2018-01-01,2024-12-01,2018Q1,2024Q4
X4500,2018-01,2024-12,84,1674749.5099999993,21,2018-01-01,2024-12-01,2018Q1,2024Q4
75580,2024-01,2024-11,11,59942.8,8,2024-01-01,2024-11-01,2024Q1,2024Q4
81208,2019-02,2024-10,59,176593.93000000002,6,2019-02-01,2024-10-01,2019Q1,2024Q4
C1780,2018-01,2024-10,81,108201.59,50,2018-01-01,2024-10-01,2018Q1,2024Q4
L3400,2018-02,2024-11,73,404712.13999999996,7,2018-02-01,2024-11-01,2018Q1,2024Q4
29240,2018-01,2024-12,83,609588.4800000001,37,2018-01-01,2024-12-01,2018Q1,2024Q4
G0426,2018-01,2024-11,80,506363.8,79,2018-01-01,2024-11-01,2018Q1,2024Q4
92519,2021-01,2024-04,30,54636.27999999999,6,2021-01-01,2024-04-01,2021Q1,2024Q2
00732,2018-01,2024-11,83,1430789.97,61,2018-01-01,2024-11-01,2018Q1,2024Q4
31500,2018-01,2024-11,83,3073161.8,189,2018-01-01,2024-11-01,2018Q1,2024Q4
Z0160,2018-01,2024-08,78,421976.30000000005,7,2018-01-01,2024-08-01,2018Q1,2024Q3
95908,2018-01,2024-12,83,2241575.46,170,2018-01-01,2024-12-01,2018Q1,2024Q4
87177,2018-01,2024-12,84,5796489.709999998,612,2018-01-01,2024-12-01,2018Q1,2024Q4
82615,2018-01,2024-12,84,270299.35,7,2018-01-01,2024-12-01,2018Q1,2024Q4
52352,2018-01,2023-10,60,197813.18999999997,9,2018-01-01,2023-10-01,2018Q1,2023Q4
98981,2022-08,2024-11,28,275328.95,29,2022-08-01,2024-11-01,2022Q3,2024Q4
83003,2018-01,2024-12,84,975510.1099999995,103,2018-01-01,2024-12-01,2018Q1,2024Q4
84630,2018-01,2024-12,84,3530548.28,399,2018-01-01,2024-12-01,2018Q1,2024Q4
92591,2018-01,2024-12,84,1933449.7299999993,151,2018-01-01,2024-12-01,2018Q1,2024Q4
82272,2018-01,2024-12,84,650869.62,583,2018-01-01,2024-12-01,2018Q1,2024Q4
A6410,2018-05,2023-10,30,52386.37,2,2018-05-01,2023-10-01,2018Q2,2023Q4
V2113,2018-01,2024-12,84,237625.98999999996,16,2018-01-01,2024-12-01,2018Q1,2024Q4
37228,2018-04,2020-07,4,54820.42,3,2018-04-01,2020-07-01,2018Q2,2020Q3
67904,2018-02,2024-07,23,181672.61000000002,7,2018-02-01,2024-07-01,2018Q1,2024Q3
J0689,2023-01,2024-12,24,349511.3699999999,186,2023-01-01,2024-12-01,2023Q1,2024Q4
L5645,2018-05,2024-10,54,436627.92,24,2018-05-01,2024-10-01,2018Q2,2024Q4
L3995,2018-01,2024-12,84,680427.7299999999,30,2018-01-01,2024-12-01,2018Q1,2024Q4
01940,2022-01,2024-12,36,1136501.0199999998,68,2022-01-01,2024-12-01,2022Q1,2024Q4
85384,2018-01,2024-12,84,2820719.770000002,747,2018-01-01,2024-12-01,2018Q1,2024Q4
11101,2018-01,2018-12,12,354358.42000000004,124,2018-01-01,2018-12-01,2018Q1,2018Q4
L3710,2018-02,2024-12,83,820354.05,8,2018-02-01,2024-12-01,2018Q1,2024Q4
54160,2018-01,2024-11,82,694548.56,53,2018-01-01,2024-11-01,2018Q1,2024Q4
Q9950,2018-01,2024-12,84,729011.1799999999,81,2018-01-01,2024-12-01,2018Q1,2024Q4
D1203,2018-01,2024-11,80,458701.0,58,2018-01-01,2024-11-01,2018Q1,2024Q4
D5650,2018-01,2024-08,69,459855.7099999999,22,2018-01-01,2024-08-01,2018Q1,2024Q3
82610,2018-01,2024-12,84,2786363.610000001,270,2018-01-01,2024-12-01,2018Q1,2024Q4
E2395,2018-01,2024-10,82,282788.97,34,2018-01-01,2024-10-01,2018Q1,2024Q4
58152,2018-08,2018-08,1,3730.68,1,2018-08-01,2018-08-01,2018Q3,2018Q3
69421,2018-08,2024-10,21,170382.06999999998,9,2018-08-01,2024-10-01,2018Q3,2024Q4
92653,2021-01,2024-12,48,719664.02,90,2021-01-01,2024-12-01,2021Q1,2024Q4
00402,2018-01,2024-10,63,292079.01999999996,26,2018-01-01,2024-10-01,2018Q1,2024Q4
94772,2018-01,2024-06,44,55572.76,4,2018-01-01,2024-06-01,2018Q1,2024Q2
S5010,2018-01,2024-10,79,106946.93,17,2018-01-01,2024-10-01,2018Q1,2024Q4
00750,2018-01,2023-10,22,27766.579999999998,9,2018-01-01,2023-10-01,2018Q1,2023Q4
D0270,2018-01,2024-12,84,9766862.58999998,3406,2018-01-01,2024-12-01,2018Q1,2024Q4
E0580,2020-01,2024-10,57,270039.41000000003,2,2020-01-01,2024-10-01,2020Q1,2024Q4
64480,2018-01,2024-11,82,689043.3499999999,37,2018-01-01,2024-11-01,2018Q1,2024Q4
L8509,2018-01,2024-12,80,174853.66000000003,5,2018-01-01,2024-12-01,2018Q1,2024Q4
C1821,2021-05,2024-09,7,155216.24,3,2021-05-01,2024-09-01,2021Q2,2024Q3
80202,2018-01,2024-12,84,3838758.609999999,530,2018-01-01,2024-12-01,2018Q1,2024Q4
01991,2018-01,2024-10,82,472706.28,52,2018-01-01,2024-10-01,2018Q1,2024Q4
87530,2018-01,2024-12,84,262384.86,26,2018-01-01,2024-12-01,2018Q1,2024Q4
11307,2018-01,2024-11,83,588851.46,44,2018-01-01,2024-11-01,2018Q1,2024Q4
76380,2018-01,2024-11,82,456209.81999999995,30,2018-01-01,2024-11-01,2018Q1,2024Q4
40800,2018-01,2024-10,21,50125.859999999986,9,2018-01-01,2024-10-01,2018Q1,2024Q4
D2753,2020-04,2024-07,6,83059.69,4,2020-04-01,2024-07-01,2020Q2,2024Q3
A7007,2018-01,2024-12,84,795460.18,141,2018-01-01,2024-12-01,2018Q1,2024Q4
D5850,2018-01,2024-12,84,1123798.81,61,2018-01-01,2024-12-01,2018Q1,2024Q4
90714,2018-01,2024-12,84,2732330.6199999996,647,2018-01-01,2024-12-01,2018Q1,2024Q4
27435,2019-08,2024-10,28,81647.04,1,2019-08-01,2024-10-01,2019Q3,2024Q4
V2118,2018-01,2024-08,63,150189.37,9,2018-01-01,2024-08-01,2018Q1,2024Q3
A4263,2018-01,2024-12,61,53470.39000000001,19,2018-01-01,2024-12-01,2018Q1,2024Q4
81269,2018-01,2024-09,39,69365.48,11,2018-01-01,2024-09-01,2018Q1,2024Q3
95970,2018-01,2024-11,80,121651.99000000002,71,2018-01-01,2024-11-01,2018Q1,2024Q4
84182,2018-01,2024-11,83,598291.0199999999,31,2018-01-01,2024-11-01,2018Q1,2024Q4
82384,2018-01,2024-12,84,401859.21,40,2018-01-01,2024-12-01,2018Q1,2024Q4
G0124,2018-01,2024-12,84,961142.7299999999,102,2018-01-01,2024-12-01,2018Q1,2024Q4
70260,2018-01,2024-11,83,377836.24000000005,61,2018-01-01,2024-11-01,2018Q1,2024Q4
11012,2018-01,2024-08,25,125930.57,10,2018-01-01,2024-08-01,2018Q1,2024Q3
G8752,2018-01,2024-12,84,160430.51000000036,3278,2018-01-01,2024-12-01,2018Q1,2024Q4
CP002,2018-01,2024-11,83,494667.52,86,2018-01-01,2024-11-01,2018Q1,2024Q4
Z4307,2018-01,2024-12,84,3476359.9300000058,17,2018-01-01,2024-12-01,2018Q1,2024Q4
92547,2018-01,2024-12,84,312495.62000000005,160,2018-01-01,2024-12-01,2018Q1,2024Q4
X0592,2019-07,2024-11,56,371080.11000000004,19,2019-07-01,2024-11-01,2019Q3,2024Q4
58671,2018-01,2022-09,14,59705.240000000005,4,2018-01-01,2022-09-01,2018Q1,2022Q3
0764T,2023-01,2023-09,5,55723.380000000005,16,2023-01-01,2023-09-01,2023Q1,2023Q3
A4618,2018-01,2024-12,84,1264366.3399999999,110,2018-01-01,2024-12-01,2018Q1,2024Q4
76810,2018-01,2024-11,74,194466.69999999998,21,2018-01-01,2024-11-01,2018Q1,2024Q4
J0694,2018-01,2024-11,83,324008.51000000007,146,2018-01-01,2024-11-01,2018Q1,2024Q4
S1015,2018-01,2024-12,84,722731.74,49,2018-01-01,2024-12-01,2018Q1,2024Q4
88143,2018-01,2024-12,84,414038.97,33,2018-01-01,2024-12-01,2018Q1,2024Q4
D5411,2018-01,2024-12,84,843972.5100000001,89,2018-01-01,2024-12-01,2018Q1,2024Q4
D3351,2018-01,2024-10,14,39007.47,4,2018-01-01,2024-10-01,2018Q1,2024Q4
W0316,2018-06,2024-09,73,163471.58999999997,2,2018-06-01,2024-09-01,2018Q2,2024Q3
92950,2018-01,2024-09,74,625703.59,28,2018-01-01,2024-09-01,2018Q1,2024Q3
99461,2018-01,2024-10,82,529484.2400000001,50,2018-01-01,2024-10-01,2018Q1,2024Q4
J7332,2021-04,2024-11,43,283236.57,10,2021-04-01,2024-11-01,2021Q2,2024Q4
3028F,2018-01,2024-12,84,42816.82,242,2018-01-01,2024-12-01,2018Q1,2024Q4
81212,2018-03,2024-05,18,34736.159999999996,4,2018-03-01,2024-05-01,2018Q1,2024Q2
71100,2018-01,2024-12,84,609499.4100000001,206,2018-01-01,2024-12-01,2018Q1,2024Q4
G9534,2018-01,2018-12,12,24608.57,6,2018-01-01,2018-12-01,2018Q1,2018Q4
81335,2018-01,2024-10,82,221162.34,58,2018-01-01,2024-10-01,2018Q1,2024Q4
A6445,2018-01,2024-12,84,353257.06000000006,36,2018-01-01,2024-12-01,2018Q1,2024Q4
84597,2018-01,2024-12,84,526086.67,74,2018-01-01,2024-12-01,2018Q1,2024Q4
95972,2018-01,2024-10,65,82950.34000000001,13,2018-01-01,2024-10-01,2018Q1,2024Q4
84166,2018-01,2024-12,84,1749651.51,257,2018-01-01,2024-12-01,2018Q1,2024Q4
3725F,2018-01,2024-12,84,418713.54999999976,4373,2018-01-01,2024-12-01,2018Q1,2024Q4
88188,2018-01,2024-12,84,800733.0200000001,69,2018-01-01,2024-12-01,2018Q1,2024Q4
66711,2018-05,2019-12,15,26329.080000000005,1,2018-05-01,2019-12-01,2018Q2,2019Q4
A6025,2018-02,2024-04,55,46237.189999999995,3,2018-02-01,2024-04-01,2018Q1,2024Q2
86367,2018-01,2024-02,74,125608.86000000002,2,2018-01-01,2024-02-01,2018Q1,2024Q1
00860,2018-02,2024-10,54,140884.23,10,2018-02-01,2024-10-01,2018Q1,2024Q4
77089,2022-01,2024-12,35,90801.31,34,2022-01-01,2024-12-01,2022Q1,2024Q4
A7018,2018-01,2024-12,84,321614.14999999997,24,2018-01-01,2024-12-01,2018Q1,2024Q4
3288F,2018-01,2024-12,84,119014.54000000002,2363,2018-01-01,2024-12-01,2018Q1,2024Q4
ATP07,2018-01,2024-12,84,803327.4300000006,72,2018-01-01,2024-12-01,2018Q1,2024Q4
A6451,2018-01,2024-11,82,36134.05000000001,19,2018-01-01,2024-11-01,2018Q1,2024Q4
E2381,2018-01,2024-10,82,75921.74,4,2018-01-01,2024-10-01,2018Q1,2024Q4
83631,2018-01,2024-12,84,276791.92000000004,39,2018-01-01,2024-12-01,2018Q1,2024Q4
69990,2018-01,2024-11,79,59034.38999999999,30,2018-01-01,2024-11-01,2018Q1,2024Q4
E1092,2019-01,2024-03,26,33936.479999999996,3,2019-01-01,2024-03-01,2019Q1,2024Q1
43761,2018-02,2023-07,57,88986.57,1,2018-02-01,2023-07-01,2018Q1,2023Q3
96931,2021-03,2024-04,13,22579.600000000002,2,2021-03-01,2024-04-01,2021Q1,2024Q2
J2272,2023-01,2024-12,24,508791.89000000013,595,2023-01-01,2024-12-01,2023Q1,2024Q4
E1031,2018-01,2024-11,83,175865.51000000004,26,2018-01-01,2024-11-01,2018Q1,2024Q4
0518F,2018-01,2024-12,84,23638.129999999997,701,2018-01-01,2024-12-01,2018Q1,2024Q4
J9155,2021-03,2024-11,26,57334.54000000001,4,2021-03-01,2024-11-01,2021Q1,2024Q4
0366T,2018-01,2019-05,16,383684.69,17,2018-01-01,2019-05-01,2018Q1,2019Q2
51727,2018-04,2024-10,21,29460.34,4,2018-04-01,2024-10-01,2018Q2,2024Q4
G8985,2018-01,2024-07,77,36417.43,280,2018-01-01,2024-07-01,2018Q1,2024Q3
77086,2018-01,2024-10,35,24261.709999999995,9,2018-01-01,2024-10-01,2018Q1,2024Q4
J7515,2018-01,2024-10,80,107653.89,18,2018-01-01,2024-10-01,2018Q1,2024Q4
1322Z,2018-01,2021-06,40,41909.99999999999,1,2018-01-01,2021-06-01,2018Q1,2021Q2
92240,2018-01,2024-10,69,80881.55999999998,6,2018-01-01,2024-10-01,2018Q1,2024Q4
11421,2018-01,2024-11,83,208938.20999999996,20,2018-01-01,2024-11-01,2018Q1,2024Q4
V2502,2024-01,2024-05,5,7810.07,1,2024-01-01,2024-05-01,2024Q1,2024Q2
93319,2022-03,2024-12,32,29365.24,13,2022-03-01,2024-12-01,2022Q1,2024Q4
G9318,2018-01,2022-03,51,114881.25,30,2018-01-01,2022-03-01,2018Q1,2022Q1
85250,2018-01,2024-12,84,146782.52,41,2018-01-01,2024-12-01,2018Q1,2024Q4
70545,2018-01,2024-08,73,97602.03,4,2018-01-01,2024-08-01,2018Q1,2024Q3
K0015,2018-01,2024-09,59,53792.130000000005,3,2018-01-01,2024-09-01,2018Q1,2024Q3
L3201,2018-02,2022-11,15,13731.4,3,2018-02-01,2022-11-01,2018Q1,2022Q4
87220,2018-01,2024-12,84,597076.3200000001,342,2018-01-01,2024-12-01,2018Q1,2024Q4
90687,2018-01,2024-12,76,529915.09,890,2018-01-01,2024-12-01,2018Q1,2024Q4
K0039,2018-04,2023-03,9,7261.57,3,2018-04-01,2023-03-01,2018Q2,2023Q1
J2401,2023-01,2024-11,23,24691.76000000001,9,2023-01-01,2024-11-01,2023Q1,2024Q4
82365,2018-01,2024-12,84,203679.73,119,2018-01-01,2024-12-01,2018Q1,2024Q4
90759,2023-01,2024-08,16,20841.22,5,2023-01-01,2024-08-01,2023Q1,2024Q3
93293,2018-01,2024-10,82,48222.05,31,2018-01-01,2024-10-01,2018Q1,2024Q4
D8697,2020-05,2024-12,56,104505.56999999999,10,2020-05-01,2024-12-01,2020Q2,2024Q4
G0473,2018-01,2024-11,69,31968.730000000003,18,2018-01-01,2024-11-01,2018Q1,2024Q4
0172A,2023-06,2023-08,3,2401.15,4,2023-06-01,2023-08-01,2023Q2,2023Q3
93572,2018-01,2024-10,44,35625.01,1,2018-01-01,2024-10-01,2018Q1,2024Q4
73725,2018-02,2024-09,64,27225.870000000003,1,2018-02-01,2024-09-01,2018Q1,2024Q3
G0435,2018-01,2024-12,84,135862.34,30,2018-01-01,2024-12-01,2018Q1,2024Q4
86628,2018-02,2024-12,72,53257.72000000001,17,2018-02-01,2024-12-01,2018Q1,2024Q4
90611,2022-07,2024-11,28,17042.219999999998,113,2022-07-01,2024-11-01,2022Q3,2024Q4
J7699,2018-01,2024-11,79,87417.43,38,2018-01-01,2024-11-01,2018Q1,2024Q4
84080,2018-01,2024-12,84,549929.8399999999,98,2018-01-01,2024-12-01,2018Q1,2024Q4
82106,2018-01,2024-11,83,87609.38999999998,13,2018-01-01,2024-11-01,2018Q1,2024Q4
A6593,2024-03,2024-10,8,49690.55999999999,3,2024-03-01,2024-10-01,2024Q1,2024Q4
86789,2018-01,2024-10,62,29460.170000000002,18,2018-01-01,2024-10-01,2018Q1,2024Q4
13100,2023-10,2023-10,1,773.99,1,2023-10-01,2023-10-01,2023Q4,2023Q4
11603,2020-09,2024-10,13,16257.31,2,2020-09-01,2024-10-01,2020Q3,2024Q4
36555,2018-01,2022-10,12,7790.789999999999,7,2018-01-01,2022-10-01,2018Q1,2022Q4
0232T,2018-01,2024-01,22,2730.84,9,2018-01-01,2024-01-01,2018Q1,2024Q1
A4331,2018-01,2024-12,84,261506.22,53,2018-01-01,2024-12-01,2018Q1,2024Q4
S0030,2018-07,2023-06,54,26996.269999999997,33,2018-07-01,2023-06-01,2018Q3,2023Q2
J1980,2018-01,2024-11,66,21063.260000000002,8,2018-01-01,2024-11-01,2018Q1,2024Q4
82776,2018-01,2024-11,83,115461.32999999993,64,2018-01-01,2024-11-01,2018Q1,2024Q4
93024,2018-01,2021-02,15,17744.769999999997,5,2018-01-01,2021-02-01,2018Q1,2021Q1
K0043,2018-03,2024-09,32,8576.36,14,2018-03-01,2024-09-01,2018Q1,2024Q3
Q0243,2021-03,2022-01,10,13781.349999999999,92,2021-03-01,2022-01-01,2021Q1,2022Q1
98972,2020-04,2024-06,26,12880.89,13,2020-04-01,2024-06-01,2020Q2,2024Q2
Z6308,2018-01,2024-12,84,66183.41,161,2018-01-01,2024-12-01,2018Q1,2024Q4
20240,2020-09,2023-09,9,56459.340000000004,4,2020-09-01,2023-09-01,2020Q3,2023Q3
73010,2018-01,2024-11,80,71459.36,31,2018-01-01,2024-11-01,2018Q1,2024Q4
D9986,2018-01,2024-12,84,81894.31,710,2018-01-01,2024-12-01,2018Q1,2024Q4
86668,2018-04,2024-09,43,15511.23,9,2018-04-01,2024-09-01,2018Q2,2024Q3
0298T,2018-01,2020-12,36,180349.01000000004,118,2018-01-01,2020-12-01,2018Q1,2020Q4
Z6408,2018-01,2024-02,33,8151.75,12,2018-01-01,2024-02-01,2018Q1,2024Q1
95801,2018-02,2024-11,69,689037.3200000001,8,2018-02-01,2024-11-01,2018Q1,2024Q4
E0605,2018-01,2024-12,51,36913.82,28,2018-01-01,2024-12-01,2018Q1,2024Q4
Z6200,2018-01,2024-12,75,4448.14,200,2018-01-01,2024-12-01,2018Q1,2024Q4
Z6300,2018-01,2024-12,75,4478.4400000000005,205,2018-01-01,2024-12-01,2018Q1,2024Q4
G2215,2022-01,2024-09,24,52861.73999999999,9,2022-01-01,2024-09-01,2022Q1,2024Q3
92979,2019-05,2023-10,8,3939.68,2,2019-05-01,2023-10-01,2019Q2,2023Q4
E0235,2018-01,2023-07,51,7488.179999999999,3,2018-01-01,2023-07-01,2018Q1,2023Q3
82634,2019-04,2024-11,35,8904.66,9,2019-04-01,2024-11-01,2019Q2,2024Q4
80176,2018-01,2024-07,38,9202.099999999999,14,2018-01-01,2024-07-01,2018Q1,2024Q3
44500,2018-01,2024-10,77,22814.51,7,2018-01-01,2024-10-01,2018Q1,2024Q4
Q0181,2021-06,2024-12,36,7834.6,3,2021-06-01,2024-12-01,2021Q2,2024Q4
85260,2018-05,2024-10,55,9444.79,6,2018-05-01,2024-10-01,2018Q2,2024Q4
90021,2018-01,2019-11,18,10316.5,2,2018-01-01,2019-11-01,2018Q1,2019Q4
86906,2018-01,2024-11,83,36809.05,12,2018-01-01,2024-11-01,2018Q1,2024Q4
84060,2018-01,2024-10,76,12141.04,6,2018-01-01,2024-10-01,2018Q1,2024Q4
L8460,2018-04,2018-04,1,185.88,1,2018-04-01,2018-04-01,2018Q2,2018Q2
86652,2018-06,2020-09,11,1448.82,1,2018-06-01,2020-09-01,2018Q2,2020Q3
85525,2018-01,2024-10,79,17291.47,9,2018-01-01,2024-10-01,2018Q1,2024Q4
G2088,2020-04,2024-11,55,169646.75,10,2020-04-01,2024-11-01,2020Q2,2024Q4
A4637,2018-03,2024-11,20,1465.7999999999997,2,2018-03-01,2024-11-01,2018Q1,2024Q4
93313,2018-07,2019-11,11,863.7599999999999,1,2018-07-01,2019-11-01,2018Q3,2019Q4
E2212,2018-08,2022-11,5,722.5999999999999,1,2018-08-01,2022-11-01,2018Q3,2022Q4
86363,2022-03,2024-11,22,12545.449999999999,6,2022-03-01,2024-11-01,2022Q1,2024Q4
J7638,2018-01,2024-11,71,1876.65,9,2018-01-01,2024-11-01,2018Q1,2024Q4
77078,2018-01,2024-06,23,8176.189999999999,7,2018-01-01,2024-06-01,2018Q1,2024Q2
G8415,2018-01,2024-10,79,213.88,19,2018-01-01,2024-10-01,2018Q1,2024Q4
86784,2020-10,2024-06,14,1388.4299999999998,2,2020-10-01,2024-06-01,2020Q4,2024Q2
0424,2018-01,2024-10,82,110886.75,48,2018-01-01,2024-10-01,2018Q1,2024Q4
G8989,2018-01,2019-11,22,37432.8,126,2018-01-01,2019-11-01,2018Q1,2019Q4
G9487,2020-03,2023-12,9,485.78,2,2020-03-01,2023-12-01,2020Q1,2023Q4
87495,2020-10,2024-08,3,84.08,3,2020-10-01,2024-08-01,2020Q4,2024Q3
0831T,2024-01,2024-10,4,84.03,3,2024-01-01,2024-10-01,2024Q1,2024Q4
E0981,2020-03,2024-10,18,12230.199999999999,6,2020-03-01,2024-10-01,2020Q1,2024Q4
Q2034,2018-09,2024-11,19,479.9200000000001,6,2018-09-01,2024-11-01,2018Q3,2024Q4
2026F,2018-01,2024-12,84,13729.86,285,2018-01-01,2024-12-01,2018Q1,2024Q4
L1250,2018-10,2024-08,15,6757.249999999999,4,2018-10-01,2024-08-01,2018Q4,2024Q3
0311,2018-11,2024-09,64,1505.2600000000004,3,2018-11-01,2024-09-01,2018Q4,2024Q3
4005F,2018-01,2024-12,76,1634.3300000000002,28,2018-01-01,2024-12-01,2018Q1,2024Q4
Y9167,2018-02,2024-01,19,823.3299999999999,2,2018-02-01,2024-01-01,2018Q1,2024Q1
A4755,2018-06,2018-11,6,121.97,1,2018-06-01,2018-11-01,2018Q2,2018Q4
0760T,2023-01,2024-11,23,1980.3999999999999,14,2023-01-01,2024-11-01,2023Q1,2024Q4
J2598,2023-07,2024-11,17,5155.67,14,2023-07-01,2024-11-01,2023Q3,2024Q4
M1016,2021-03,2024-12,42,644.74,21,2021-03-01,2024-12-01,2021Q1,2024Q4
A9273,2018-05,2024-10,58,2188.49,12,2018-05-01,2024-10-01,2018Q2,2024Q4
S4991,2018-01,2024-06,64,15320.769999999999,9,2018-01-01,2024-06-01,2018Q1,2024Q2
86940,2018-06,2023-01,13,1352.77,5,2018-06-01,2023-01-01,2018Q2,2023Q1
J2251,2023-06,2024-09,10,20.2,3,2023-06-01,2024-09-01,2023Q2,2024Q3
4035F,2018-01,2024-12,84,406.09000000000003,228,2018-01-01,2024-12-01,2018Q1,2024Q4
888888,2018-04,2024-02,26,30.0,128,2018-04-01,2024-02-01,2018Q2,2024Q1
X3904,2019-04,2024-12,67,713.32,12,2019-04-01,2024-12-01,2019Q2,2024Q4
0731,2021-01,2021-09,9,0.0,4,2021-01-01,2021-09-01,2021Q1,2021Q3
D0391,2018-02,2024-12,59,142204.99,17,2018-02-01,2024-12-01,2018Q1,2024Q4
G9807,2018-05,2022-09,31,0.0,2,2018-05-01,2022-09-01,2018Q2,2022Q3
G9968,2018-08,2024-04,61,82.14,13,2018-08-01,2024-04-01,2018Q3,2024Q2
1026F,2018-01,2024-12,81,44.61,27,2018-01-01,2024-12-01,2018Q1,2024Q4
G9773,2018-01,2023-12,61,27.54,8,2018-01-01,2023-12-01,2018Q1,2023Q4
G9925,2021-12,2024-07,22,134.52,3,2021-12-01,2024-07-01,2021Q4,2024Q3
G9665,2018-01,2024-11,83,624.1800000000001,26,2018-01-01,2024-11-01,2018Q1,2024Q4
G9818,2018-06,2024-12,78,617.19,16,2018-06-01,2024-12-01,2018Q2,2024Q4
A4690,2019-02,2024-10,69,7495.22,3,2019-02-01,2024-10-01,2019Q1,2024Q4
G9368,2018-01,2024-11,78,3.3,73,2018-01-01,2024-11-01,2018Q1,2024Q4
G0029,2022-01,2024-12,36,0.02,38,2022-01-01,2024-12-01,2022Q1,2024Q4
4145F,2018-01,2024-12,84,603.1600000000001,88,2018-01-01,2024-12-01,2018Q1,2024Q4
0270R,2018-01,2023-01,56,0.0,13,2018-01-01,2023-01-01,2018Q1,2023Q1
88147,2018-01,2024-11,75,2811.6,22,2018-01-01,2024-11-01,2018Q1,2024Q4
G9458,2018-01,2024-12,80,3361.5699999999993,29,2018-01-01,2024-12-01,2018Q1,2024Q4
51610,2018-01,2024-08,19,5635.91,6,2018-01-01,2024-08-01,2018Q1,2024Q3
3476F,2018-01,2023-03,42,1360.97,5,2018-01-01,2023-03-01,2018Q1,2023Q1
0123U,2020-10,2023-06,28,0.0,1,2020-10-01,2023-06-01,2020Q4,2023Q2
1018F,2018-01,2024-05,33,0.01,11,2018-01-01,2024-05-01,2018Q1,2024Q2
30086,2018-03,2024-12,69,0.0,13,2018-03-01,2024-12-01,2018Q1,2024Q4
G0322,2023-03,2024-10,17,0.0,3,2023-03-01,2024-10-01,2023Q1,2024Q4
3HC11,2020-12,2024-05,20,0.0,8,2020-12-01,2024-05-01,2020Q4,2024Q2
G9347,2018-06,2024-11,52,637.8399999999999,7,2018-06-01,2024-11-01,2018Q2,2024Q4
G8842,2018-01,2024-12,84,0.0,17,2018-01-01,2024-12-01,2018Q1,2024Q4
0061U,2020-03,2023-02,18,110.44,2,2020-03-01,2023-02-01,2020Q1,2023Q1
0107U,2020-01,2023-02,16,798.44,2,2020-01-01,2023-02-01,2020Q1,2023Q1
G8806,2018-01,2024-11,81,32.27,9,2018-01-01,2024-11-01,2018Q1,2024Q4
M1174,2023-02,2024-11,22,0.05,7,2023-02-01,2024-11-01,2023Q1,2024Q4
3IA21,2022-03,2024-12,32,0.0,6,2022-03-01,2024-12-01,2022Q1,2024Q4
VFC,2019-10,2021-08,5,0.0,1,2019-10-01,2021-08-01,2019Q4,2021Q3
G9709,2018-05,2024-11,19,0.0,4,2018-05-01,2024-11-01,2018Q2,2024Q4
HH270,2024-02,2024-10,9,0.0,14,2024-02-01,2024-10-01,2024Q1,2024Q4
0022,2021-02,2022-04,4,0.0,2,2021-02-01,2022-04-01,2021Q1,2022Q2
3CC21,2022-06,2024-09,22,0.0,2,2022-06-01,2024-09-01,2022Q2,2024Q3
85410,2019-03,2020-08,12,46.34,1,2019-03-01,2020-08-01,2019Q1,2020Q3
2018F,2020-02,2024-08,21,0.01,8,2020-02-01,2024-08-01,2020Q1,2024Q3
D5992,2018-01,2024-12,64,1.31,3,2018-01-01,2024-12-01,2018Q1,2024Q4
UHLC1,2021-12,2022-03,4,0.0,1,2021-12-01,2022-03-01,2021Q4,2022Q1
