BILLING_PROVIDER_NPI_NUM,CLAIM_FROM_MONTH,monthly_paid,monthly_claims,rolling_mean,rolling_std,spike_ratio,z_spike,flag_spike
1003027749,2018-10-01,14719.32,612.0,2342.5333333333333,1834.2292259511441,6.283505037281575,6.747677166821204,True
1003027749,2023-11-01,10124.26,498.0,2600.2400000000002,936.7393466701554,3.8935867458388453,8.032138317607531,True
1003027749,2024-11-01,5586.37,102.0,829.9,842.3494345579027,6.731377274370407,5.646670852811076,True
1003028549,2020-04-01,10515.83,63.0,2673.6133333333332,1139.479820020229,3.933190289296383,6.882277798063546,True
1003028549,2021-11-01,23724.3,124.0,4546.543333333334,5188.873625762468,5.218096092049417,3.695938280602976,True
1003028549,2022-07-01,605048.71,3697.0,13087.646666666667,11363.967588524412,46.23051992540548,52.091055234186754,True
1003029455,2019-09-01,7257.67,16.0,543.405,684.6278566126272,13.355913177096273,9.807174708345286,True
1003029455,2022-06-01,42822.36,24.0,620.9499999999997,269.8589222167826,68.96265399790647,156.3832303684176,True
1003031436,2023-04-01,16377.48,133.0,4140.4,2352.5866874145154,3.955530866582939,5.2015426532267375,True
1003031824,2020-02-01,4549.56,113.0,3220.625,226.09739328439858,1.4126326411798953,5.877710400351179,True
1003031824,2020-10-01,22262.43,672.0,3663.603333333334,783.7406631235448,6.076648581860662,23.730843047676405,True
1003032236,2019-03-01,2740.45,94.0,339.49666666666667,10.433275292703316,8.072096927804887,230.12460286679865,True
1003032236,2020-11-01,3099.55,88.0,340.25333333333333,286.0776889820929,9.109536031976175,9.645270403590914,True
1003032236,2023-05-01,2772.4500000000003,98.0,638.29,113.09901370039232,4.343558570555704,18.869837412141795,True
1003032236,2024-06-01,1828.73,54.0,251.78333333333333,268.01546491449915,7.263109816641292,5.883789829701565,True
1003032848,2019-09-01,138336.42,12619.0,7495.160000000001,10352.934231115352,18.456766766820188,12.638084728362472,True
1003032848,2023-05-01,5563.66,916.0,2117.0466666666666,816.1073686928569,2.628028983772992,4.223235159429703,True
1003033085,2019-08-01,209532.83,2836.0,47405.46,16844.67599079305,4.420014698728796,9.624843486963801,True
1003034265,2021-04-01,178346.68,6399.0,1900.32,1626.722102480937,93.85086722236255,108.4674264466556,True
1003034406,2020-09-01,2764.02,32.0,0.0,0.0,2764.02,2764.02,True
1003034406,2024-02-01,644.84,120.0,0.006666666666666667,0.011546953100747097,644.84,644.8333333333334,True
1003034406,2024-08-01,4327.86,53.0,501.53666666666663,189.5661916939128,8.629199593250078,20.18462943809933,True
1003035114,2019-05-01,6142.0,77.0,1404.0,406.5415107956382,4.3746438746438745,11.654406436202072,True
1003036708,2019-07-01,1635.54,22.0,768.105,150.66324186741764,2.1293182572695137,5.757442819153828,True
1003036708,2021-06-01,7026.5,112.0,1057.25,512.0197254989304,6.646015606526365,11.658242256552418,True
1003037722,2022-03-01,3055.02,44.0,1233.4733333333334,392.68142231754905,2.4767620972754445,4.638739097755533,True
